postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
17639,https://api.github.com/repos/pingcap/tidb/issues/17639,issue,v rc alter user hash password string fail,bug report pleas answer question submit issu thank minim reproduc step requir expect see requir auth string see instead requir auto string hash string encod affect version requir rc root caus analysi alter user without juge hash string encod,,3,6,hash|password|encode,48,0.125,0.36949121952056885
551,https://api.github.com/repos/numpy/numpy/issues/551,issue,complex array comparison leak memori trac,origin ticket assign unknown accord valgrind follow code leak memori valgrind say test numpi,wrote valgrind show problem mileston chang titl chang wrote check numpi valgrind report problem wrote updat stack trace numpi wrote r valgrind debian wrote miss decref pyarray round,2,3,leak|signing,49,0.061224489795918366,0.368795245885849
8983,https://api.github.com/repos/webpack/webpack/issues/8983,pr,add experiment asset support,see exampl summari add modul type url experiment add url experiment use default file name next step want implement pr combin output one esm current cjs scope hoist add file laoder url loader set kind chang pr introduc featur add test chang yep pr introduc break chang need document chang,maintain need document issu webpack webpack js org file merg thank updat label pull request review review pleas review new chang sure azur pipelin test fail look someth wrong window ci disappoint need investig mayb need updat dep hmm make new pr investig ci edit line oop notic got error check alway check azur hmm hash valu output differ test seem fail file size calcul method differ window mac addit seem differ v v think bug mayb fix pr merg think investig webpack sourc bug cc idea think result affect node js bug reproduc situat v v v local pc addit fail see detail edit ad node js v want skip url think investig issu separ anoth repositori result regard think issu hash modul differ probabl realli differ content buffer sure hmm phenomenon strang omg found problem differ asset size content offend probabl differ ose convert png utf bad idea anyway thank take care pr sorri pr becom inact basic integr test succeed full suit fail pleas review follow output log error show remain error object namedchunkgroup object entrya object object test stat test js stat chunkgroup contain addit chunk expect valu tomatchsnapshot receiv valu match store snapshot stat chunkgroup contain addit chunk snapshot receiv namedchunkgroup object chunkb object asset array chunkb js auxiliaryasset array childasset object children object chunk array entrya object asset array entrya js auxiliaryasset array childasset object children object chunk array entryb object asset array entryb js auxiliaryasset array childasset object children object chunk array chunkgroup true tomatchinlinesnapshot object asset array object object test stat test js snapshot fail compil build entri modul activ compil build entri modul activ build entri modul activ build entri modul activ home travi build webpack webpack test fixtur js build entri modul activ build entri modul activ home travi build webpack webpack test fixtur b js build entri modul activ build entri modul activ finish modul graph finish modul graph flagdependencyexportsplugin finish modul graph wasmfinalizeexportsplugin seal seal warncasesensitivemodulesplugin depend optim depend optim sideeffectsflagplugin depend optim flagdependencyusageplugin depend optim chunk graph chunk graph optim modul optim modul optim chunk optim chunk optim ensurechunkconditionsplugin chunk optim removeparentmodulesplugin chunk optim removeemptychunksplugin chunk optim mergeduplicatechunksplugin chunk optim splitchunksplugin chunk optim removeemptychunksplugin chunk optim modul chunk tree optim modul chunk tree optim chunk modul optim chunk modul optim moduleconcatenationplugin chunk modul optim modul reviv modul reviv recordidsplugin modul ids modul ids modul ids deterministicmoduleidsplugin modul id optim chunk reviv chunk reviv recordidsplugin chunk ids chunk ids chunk ids deterministicchunkidsplugin chunk id optim chunk id optim flagincludedchunksplugin chunk id optim record modul record modul recordidsplugin record chunk record chunk recordidsplugin modul hash runtim requir hash content hash content hash javascriptmodulesplugin hash record hash modul asset process chunk asset process addit chunk asset process record addit asset process chunk asset optim chunk asset optim terserplugin build entri modul activ build entri modul activ finish modul graph finish modul graph flagdependencyexportsplugin finish modul graph wasmfinalizeexportsplugin seal seal warncasesensitivemodulesplugin depend optim depend optim sideeffectsflagplugin depend optim flagdependencyusageplugin depend optim chunk graph chunk graph optim modul optim modul optim chunk optim chunk optim ensurechunkconditionsplugin chunk optim removeparentmodulesplugin chunk optim removeemptychunksplugin chunk optim mergeduplicatechunksplugin chunk optim splitchunksplugin chunk optim removeemptychunksplugin chunk optim modul chunk tree optim modul chunk tree optim chunk modul optim chunk modul optim moduleconcatenationplugin chunk modul optim modul reviv modul reviv recordidsplugin modul ids modul ids modul ids deterministicmoduleidsplugin modul id optim chunk reviv chunk reviv recordidsplugin chunk ids chunk ids chunk ids deterministicchunkidsplugin chunk id optim chunk id optim flagincludedchunksplugin chunk id optim record modul record modul recordidsplugin record chunk record chunk recordidsplugin modul hash runtim requir hash content hash content hash javascriptmodulesplugin hash record hash modul asset process chunk asset process addit chunk asset process record addit asset process chunk asset optim chunk asset optim terserplugin chunk asset optim asset optim asset optim seal emit chunk asset optim asset optim asset optim seal emit emit emit sizelimitsplugin emit emit sizelimitsplugin compil build tri dule activ build es es js build tri dule activ build tri dule activ finish modul graph finish modul graph xportsplugin seal seal sesensitivemodulesplugin depend optim depend optim plugin depend optim chunk graph chunk graph optim modul optim modul optim chunk optim chunk optim ditionsplugin chunk optim modulesplugin chunk optim ychunksplugin chunk optim echunksplugin chunk optim tchunksplugin chunk optim ychunksplugin chunk optim modul chunk tree optim modul chunk tree optimiz chunk modul optim chunk modul optim lugin chunk modul optim modul reviv modul reviv recordidsplugin modul ids modul ids modul ids nisticmoduleidsplugin modul id optim modul id optim chunk reviv chunk reviv recordidsplugin chunk ids chunk ids chunk ids ministicchunkidsplugin chunk id optim chunk id optim unksplugin chunk id optim record modul record modul recordidsplugin record chunk record chunk recordidsplugin modul hash runtim requir hash content hash content hash iptmodulesplugin hash record hash modul asset process chunk asset process addit chunk asset process record addit asset process chunk asset optim chunk asset optim rplugin chunk asset optim asset optim asset optim seal emit emit emit sizelimitsplugin compil build entri modul activ build entri modul activ build entri modul activ home travi build webpack webpack test fixtur js build entri modul activ build entri modul activ finish modul graph finish modul graph flagdependencyexportsplugin finish modul graph wasmfinalizeexportsplugin seal seal warncasesensitivemodulesplugin depend optim depend optim sideeffectsflagplugin depend optim flagdependencyusageplugin depend optim chunk graph chunk graph optim modul optim modul optim chunk optim chunk optim ensurechunkconditionsplugin chunk optim removeparentmodulesplugin chunk optim removeemptychunksplugin chunk optim mergeduplicatechunksplugin chunk optim splitchunksplugin chunk optim removeemptychunksplugin chunk optim modul chunk tree optim modul chunk tree optim chunk modul optim chunk modul optim moduleconcatenationplugin chunk modul optim modul reviv modul reviv recordidsplugin modul ids modul ids modul ids deterministicmoduleidsplugin modul id optim modul id optim chunk reviv chunk reviv recordidsplugin chunk ids chunk ids chunk ids deterministicchunkidsplugin chunk id optim chunk id optim flagincludedchunksplugin chunk id optim record modul record modul recordidsplugin record chunk record chunk recordidsplugin modul hash runtim requir hash content hash content hash javascriptmodulesplugin hash record hash modul asset process chunk asset process addit chunk asset process record addit asset process chunk asset optim chunk asset optim terserplugin chunk asset optim asset optim asset optim seal emit emit emit sizelimitsplugin summari fail test fail test stat test js stat chunkgroup empti addit chunk expect valu tomatchsnapshot receiv valu match store snapshot stat chunkgroup empti addit chunk snapshot receiv namedchunkgroup object entrya object asset array entrya js auxiliaryasset array childasset object children object chunk array entryb object asset array entryb js auxiliaryasset array childasset object children object chunk array chunkgroup true tomatchinlinesnapshot object namedchunkgroup object chunkb object object test stat test js stat chunkgroup contain asset expect valu tomatchsnapshot receiv valu match store snapshot stat chunkgroup contain asset snapshot receiv object asset array object auxiliarychunknam array auxiliarychunk array chunknam array chunkb chunk array emit true name chunkb js size object auxiliarychunknam array auxiliarychunk array chunknam array entrya chunk array emit true name entrya js size object auxiliarychunknam array auxiliarychunk array chunknam array entryb chunk array asset true tomatchinlinesnapshot text test suit fail skip pass total test fail skip pass total snapshot fail pass total time see complet report yeah thank,4,88,asset|hash|integrity|scripting,1245,0.07068273092369477,0.3686135411262512
31470,https://api.github.com/repos/nodejs/node/issues/31470,pr,tls fix unnecessari copi buffer write,count number buffer length decid alloc copi suppli buffer ssl write checklist x unix window pass x commit messag follow commit,ci rework,2,2,tls|ssl,30,0.06666666666666667,0.3685424029827118
6108,https://api.github.com/repos/netty/netty/issues/6108,issue,memori leak path messagetobyteencod write,messagetobyteencod write allocatebuff method overridden return direct buffer potenti memori leak implement write method bytebuf buf null try acceptoutboundmessag msg cast msg buf allocatebuff ctx cast preferdirect try encod ctx cast buf final referencecountutil releas cast buf isread ctx write buf promis els buf releas ctx write unpool empti buffer promis buf null els ctx write msg promis catch encoderexcept e throw e catch throwabl e throw new encoderexcept e final buf null buf releas notic buf isread return fals buf releas call true call buf null caus final block releas buf normal heap base buffer miss releas problem direct buffer heap memori leak everi time write call,ctx write call ownership buffer transfer next handler pipelin transport buffer written os automat releas leak,3,10,leak|encode|transport,130,0.07692307692307693,0.36845317482948303
1854,https://api.github.com/repos/Kong/insomnia/issues/1854,issue,oauth correctli calcul signatur form encod bodi,base string oauth suppos includ paramet form encod bodi appear ad base string signatur calcul signatur seem valid form bodi present post request,,4,8,oauth|signature|encode|validate,31,0.25806451612903225,0.36834004521369934
26132,https://api.github.com/repos/laravel/framework/issues/26132,pr,hash equal expect user string string null given,see random hash equal expect user string string null given monitor panel see log messag end pr user probabl mess app sign url remov valu queri paramet signatur url result sure pass string nd argument function hash equal ad typecast pull request without descript titl thorough descript test close pleas includ benefit end user reason break exist featur make build web applic easier etc,second argument queri method ensur return empti string valu specifi url request queri empti valu give test agre patch newer version well ps middlewar convert string null thank make sure pr get merg forward,4,7,hash|signing|signature|scripting,107,0.06542056074766354,0.3681465983390808
20914,https://api.github.com/repos/servo/servo/issues/20914,issue,intermitt panic encod singl byte decod html xmlhttprequest encod singl byte decod html document,abl avoid read file process startup rather time layout thread creat,,2,4,encode|decode,26,0.15384615384615385,0.3680969476699829
3325,https://api.github.com/repos/pingcap/tidb/issues/3325,issue,json encod object use invalid offset key,hi seem forget consid key length comput offset relat code,fix,3,3,encode|validate|forge,19,0.15789473684210525,0.3680415749549866
9076,https://api.github.com/repos/elixir-lang/elixir/issues/9076,issue,base x decod char limit,basex encod string error print string decod longer char,pleas fill templat least put exampl function execut nm fix think,2,3,decode|encode,26,0.11538461538461539,0.3679060637950897
9563,https://api.github.com/repos/python/cpython/issues/9563,pr,bpo improv error messag invalid length b decod input,improv includ number valid data charact error messag mention number data charact rather,thank pr work backport pr backport pull request,2,3,validate|decode,31,0.0967741935483871,0.36747491359710693
5607,https://api.github.com/repos/ReactTraining/react-router/issues/5607,issue,rout paramet valu encod f decod param,version test step reproduc click topic exampl expect behavior display actual behavior param display,ultim caus issu open track bug reacttrain histori follow use decod pathnam cannot decod escap sequenc creat mean cannot encod question mark cannot decod encod question mark say charact need encod use expect call decod,2,9,encode|decode,57,0.15789473684210525,0.36721083521842957
24561,https://api.github.com/repos/golang/go/issues/24561,issue,crypto x systemcertpool return nil nil nacl,return error certpool avail systemcertpool similarli limit window return custom,duplic,2,2,crypt|availability,19,0.10526315789473684,0.3671715557575226
6780,https://api.github.com/repos/grpc/grpc/issues/6780,issue,build error rhel build boringssl crypto bn random c openssl sha h,file includ third parti boringssl crypto bn random c third parti boringssl includ openssl sha h error declar declar anyth third parti boringssl includ openssl sha h error declar declar anyth make home ampandey grpc obj opt third parti boringssl crypto bn random error struct sha state st defin openssl window uint h els wpa supplic access h h must support name compat updat union uint h struct uint h uint h uint h uint h uint h endif uint nl nh uint data sha cblock unsign num,,4,13,crypt|openssl|sha|signing,101,0.12871287128712872,0.3671482503414154
4804,https://api.github.com/repos/php/php-src/issues/4804,pr,fix checksum calcul opcach,checksum incorrectli comput file cach contain non ascii charact opcach comput checksum write file chain togeth two call zend adler bin file contain opcach load comput checksum singl call zend adler function use sign char instead unsign char result non ascii charact neg valu mean checksum incorrectli comput chain call result differ valu singl call two piec addit log first show opcach load file memori second show expect actual checksum file fail check,merg e bf faaf bc dffb b thank,2,8,checksum|signing,86,0.09302325581395349,0.3671189248561859
5909,https://api.github.com/repos/tensorflow/models/issues/5909,issue,model research skip thought skip thought skip thought model py skip thought vector put initi state function build decod,hello wonder whether mistak decod skipthought file tensorflow model research skip thought skip thought skip thought model py describ problem skip thought vector put initi state function build decod function build decod line read skip thought paper skip thought vector input everi time step decod paper code def build decod self name embed target mask initi state reus logit def build decod self build sentenc decod input self decod pre emb self decod post emb self decod pre ids self decod post ids self decod pre mask self decod post mask self thought vector output self target cross entropi loss self target cross entropi loss weight self mode encod pre sentenc decod self build decod decod pre self decod pre emb self decod pre ids self decod pre mask self thought vector fals post sentenc decod logit weight reus self build decod decod post self decod post emb self decod post ids self decod post mask self thought vector true system inform top level directori model use tensorflow model research skip thought written custom code os platform distribut n tensorflow instal n tensorflow version n bazel version n cuda cudnn version gpu model memori,thank post notic fill follow field issu templat updat relev case leav n thank top level directori model use written custom code os platform distribut tensorflow instal tensorflow version bazel version cuda cudnn version gpu model memori exact command reproduc hi check see still need help seem consider old issu pleas updat issu latest inform code snippet reproduc issu error see hear next day issu close automat need help issu pleas consid close,2,27,decode|encode,287,0.09407665505226481,0.3670779764652252
493,https://api.github.com/repos/square/picasso/issues/493,issue,decod imag data json dictionari decod imag,connect server requir authent return imag data json dictionari creat loader use okhttp seem work fine server return imag json dictionari data picasso seem abl pull imag data json dictionari follow debug error skimagedecod factori return null pleas show intercept respons getinputstream pars json let picasso decod load imag,pleas ask question stackoverflow picasso tag answer,2,5,decode|authentication,64,0.078125,0.3667673170566559
545,https://api.github.com/repos/testerSunshine/12306/issues/545,issue,json decod jsondecodeerror expect valu line column char,traceback recent call last file run py line select ticket info select main file user nana lu download init select ticket info py line main self call login file user nana lu download init select ticket info py line call login self login go login file user nana lu download init login py line go login uamtk self baselogin user passwd file user nana lu download init login py line baselogin tresult logindata file line send respons content decod isinst respons content byte els respons content file anaconda lib python json init py line load return default decod decod file anaconda lib python json decod py line decod obj end self raw decod idx w end file anaconda lib python json decod py line raw decod rais jsondecodeerror expect valu err valu none json decod jsondecodeerror expect valu line column char,json ip ip b helao world json decod respons content decod isinst respons content byte els respons content r,2,25,decode|login,169,0.14792899408284024,0.3667445182800293
46938,https://api.github.com/repos/cockroachdb/cockroach/issues/46938,issue,sentri error errorstr safedetail withsafedetail unsupport type v column type encod go withstack withstack assert withassertionfailur check extra data payload,issu autofil sentri repres crash report error live cluster telemetri enabl sentri link messag error errorstr safedetail withsafedetail unsupport type v column type encod go withstack withstack assert withassertionfailur check extra data payload stacktrac expand inlin code pkg sql plannodetorowsourc start tag valu cockroach releas cockroach sha eb bcdafd eb e bc cc platform linux amd distribut ccl environ v command server go version cpu goroutin,dup fix later version,3,7,safe|encode|sha,91,0.07692307692307693,0.36671939492225647
393,https://api.github.com/repos/zxing/zxing/issues/393,pr,result metadata return code full ascii decod valu checksum statu,propos chang attempt decod code full ascii form success return result meta data attempt calcul checksum return state result meta data display code full ascii result android scanner screen todo handl code checksum encod use code full ascii form,rewritten,3,6,decode|checksum|encode,51,0.11764705882352941,0.36668336391448975
1829,https://api.github.com/repos/sqlmapproject/sqlmap/issues/1829,issue,sqlmap cannot find error type inject,sqlmap test ibm url error type inject sqlmap figur command python sqlmap py u data uid passw batch find noth sql inject tool result two arg inject url encod post input passw error messag found syntax error string queri express,sqlmap inject default accident non queri statement affect gener screw databas thu high valu want go exampl note second run,3,6,inject|sql injection|encode,67,0.08955223880597014,0.36653533577919006
26565,https://api.github.com/repos/golang/go/issues/26565,issue,x crypto cryptobyt cannot read boolean valu,pleas answer question submit issu thank version go use go version go darwin amd issu reproduc latest releas yes tri decod boolean asn valu use cryptobyt packag boolean true valu encod use stdlib asn encod tag x boolean valu length x byte valu xff x fals everyth els true decod valu use cryptobyt packag encount issu use expect tag x integ instead tag x boolean return fals read x ff valu use correctli expect x tag read valu child cryptobyt string contain x ff byte case case valu exist proce read remaind input correct examin valu read child cryptobyt string return without advanc bug trivial fix happi submit patch,cc hi use cryptobyt librari stumbl upon version go use go version go darwin amd issu reproduc latest releas yes tri decod option boolean asn valu use cryptobyt packag expect string x x xff decod true fail read string underli issu point szank seem correct provid playground exampl copi past agre last point szank fix trivial happi contribut accord itu x boolean valu fals octet shall zero boolean valu true octet shall non zero valu sender option restrict ber employ cer der boolean valu encod repres boolean valu true singl content octet shall eight bit one contrast problem readasn boolean seem wrong tag said previous ad pull request fix,3,15,crypt|decode|encode,226,0.06637168141592921,0.36627522110939026
8996,https://api.github.com/repos/JuliaLang/julia/issues/8996,pr,digit accept valu pad unsign,otherwis even tough non neg julia digit uint error method match digit int int uint,thank hand etc probabl updat safe yes seem pretti safe thank backport ceb f aacdd f c,2,3,signing|safe,38,0.07894736842105263,0.36616572737693787
17993,https://api.github.com/repos/laravel/framework/issues/17993,issue,condit valid array form request,laravel version php version databas driver version descript form request includ array want field within array requir anoth field within array certain valu need sometim rule callback refer condit field current loop array step reproduc within form request rule line type requir string exist line item number requir line type stock protect function getvalidatorinst valid parent getvalidatorinst valid sometim line item number integ exist function input input line invoic type stock bit work,updat overwritten base valid function allow null empti string e g protect function validateinteg attribut valu return filter var valu filter valid int fals empti valu long requir requir null valu empti string one tri form request class copi two step valid realli great abl condit valid array current possibl callback fire,3,13,validate|scripting|protect,131,0.09923664122137404,0.36614060401916504
15725,https://api.github.com/repos/golang/go/issues/15725,issue,crypto rsa verifypkc v minor bug non secur relat,pleas answer question submit issu thank version go use oper system processor architectur use goarch amd gobin goex gohostarch amd gohosto linux goo linux gopath usr local googl home work gorac goroot usr lib googl golang gotooldir usr lib googl golang pkg tool linux amd go vendorexperi cc gcc gogccflag fpic pthread fmessag length gno record gcc switch fdebug prefix map tmp go build tmp go build cxx g cgo enabl possibl provid recip reproduc error complet runnabl program good link play golang org best follow result error assum crypto hash point md rsa signpkc v rand reader priv crypto hash hash expect see expect error return specfi crypto hash hash algorithm use make digest see instead error success sign valid use crypto hash sure hash algorithm valid though,think someth wrong go even compil type variabl give error work exampl line variabl declar crypto hash assign particular hash method sure work intented behavior caus troubl debug forgot variabl crypto sha say hash zero hash sign directli advis except say hash zero hash use directli appear work document,8,31,crypt|rsa|security|hash|signing|validate|forge|sha,188,0.16489361702127658,0.36580294370651245
778,https://api.github.com/repos/google/flatbuffers/issues/778,pr,correct max min sign unsign bit int,test tri pack unsign int fit sign int putint valid correct rang,pleas rebas chobieani comment done thank,2,5,signing|validate,26,0.19230769230769232,0.3656735122203827
22796,https://api.github.com/repos/microsoft/TypeScript/issues/22796,issue,tsx argument type index signatur allow element without attribut,typescript version dev search term jsx jsx type assign jsx attribut tsx type assign tsx attribut tsx index signatur code see entir exampl behavior compil error actual behavior note work typescript playground link sorri bug span multipl file abl creat playground link howev reproduc relat issu none find,thank quick fix wait verifi,3,6,signing|signature|scripting,63,0.09523809523809523,0.36557263135910034
35173,https://api.github.com/repos/golang/go/issues/35173,issue,x crypto sha testkeccakkat fail freebsd amd race due invalid unsaf pointer convers,builder,look wild read condit pun slice type collector try chase pointer sure whether actual unsaf practic potenti produc object slice chang mention issu,4,5,crypt|sha|validate|unsafe,38,0.13157894736842105,0.3655518591403961
16368,https://api.github.com/repos/microsoft/TypeScript/issues/16368,pr,stricter gener signatur check,pr complement implement stricter check type relationship gener signatur previous check type relationship gener signatur alway first eras type paramet substitut type type paramet properli unifi type paramet first infer target signatur sourc signatur instanti sourc signatur infer exampl previous error report replac caus signatur becom ident unifi type paramet correctli determin assign vice versa specif first assign infer instanti yield signatur assign wherea second assign infer instanti yield signatur note perform unif sourc target type singl signatur either sourc target multipl signatur e overload still resort type paramet erasur otherwis becom prohibit expens determin relationship pr technic break chang uncov error previous catch reason includ compil option disabl stricter gener signatur check exist project stopgap solut error result stricter check correct fix,retir one time grand featur ts sinc union type guard exhaust switch bring point free program style find big boy fp languag thank hard work consider great work one issu still stand alreadi break chang time correct union infer wart well hope latest commit add compil option disabl stricter gener signatur check exist project stopgap solut error result stricter check correct,2,17,signing|signature,189,0.08994708994708994,0.36549925804138184
37259,https://api.github.com/repos/elastic/elasticsearch/issues/37259,pr,featur ml add checksum check datafram result join,order saniti check analyt result join correctli correspond datafram row write bit hash document ids c process includ result upon join check id hash match,ping java side push commit actual checksum relev valu instead document id,3,5,checksum|sanitise|hash,46,0.10869565217391304,0.3653545677661896
421,https://api.github.com/repos/FezVrasta/bootstrap-material-design/issues/421,pr,empti check checkvalid null protect,use use contentedit div avoid except,sorri check one alway return miss someth tri check element empti element contentedit div method checkvalid undefin sinc form element legaci browser support checkvalid code return true checkvalid undefin defin return true avoid throw except method defin return even valid test sorri think checkvalid checkvalid ok right test val typeof checkvalid undefin checkvalid squash commit merg commit singl line edit oop sure prefer edit line close pull request squash,2,10,validate|protect,81,0.12345679012345678,0.36516687273979187
58193,https://api.github.com/repos/microsoft/vscode/issues/58193,issue,typescript auto complet type signatur overrid superclass method,suggest overrid method auto complet type signatur method name auto complet auto complet type signatur possibl mayb cursor move bodi method case less type search term typescript autocomplet method overrid superclass method type signatur autofil,duplic,2,6,scripting|signature,45,0.13333333333333333,0.36502376198768616
7955,https://api.github.com/repos/microsoft/TypeScript/issues/7955,issue,inherit differ constructor signatur typeof function paramet assign,thank contribut typescript pleas review checklist submit issu mani common issu suggest address faq search duplic log new issu question best ask answer stack overflow bug report pleas includ inform issu foce rewrit type function paramet instead typeof somesuperclass subclass extend superclass anoth constructor signatur cannot pass function anymor expect behavior intuit say read javascript function type check conflict typeof current see anoth clean pass class type argument function without resolv string typeof seem break subclass anoth constructor signatur see code function foo accept subclass equal constructor signatur reject subclass anoth constructor signatur typescript version code expect behavior abl pass subclass differ constructor signatur function accept argument type typeof super pass class type actual behavior last function call compil,allow reconcil new number super new subdifferentconstructor new classparamtypeof supertypeof supertypeoftyp constructor new arg function foo classparam constructor consol log classparam,3,10,signing|signature|scripting,149,0.06711409395973154,0.3647632598876953
182,https://api.github.com/repos/tiangolo/fastapi/issues/182,issue,question valid request bodi,descript valid request bodi addit context try fastapi first wrote simpl api shown request valid bodi shown think result correct try request invalid bodi think result shown valu convert type int float str want valid request bodi,actual part natur python need check strictli data type declar bodi pydant model suggest either simplifi lot code pydant valid ensur valu exact type need mind javascript therefor json real distinct thank comment think pydant valid appli type convers depend python type fastapi json type declar python type paramet valid pydant fastapi use pydant intern mean json type refer differ json python python type think type convers json python depend json type json python string str number int number float boolean bool pydant type convers json python string number boolean str string number boolean int string number boolean float string number boolean bool first question valid request bodi pydant type convers request valid pydant want make sure type exactli type convers creat sub class type pydant valid ensur exactli type check exampl ensur valu instanc tri convert someth els assum origin issu solv automat close feel free add comment creat new issu possibl make sure fastapi valid int actual int string float doubl exampl send goe send field want want receiv string receiv sever receiv extra list etc alreadi implement verifi sure see,2,14,validate|scripting,225,0.06222222222222222,0.36465179920196533
5647,https://api.github.com/repos/opencv/opencv/issues/5647,issue,issu imencod python,opencv python data numpi ndarray data cv imencod jpeg data code throw except opencv error unspecifi error find encod specifi extens imencod file home wangyongliang opencv modul highgui src loadsav cpp line home wangyongliang opencv modul highgui src loadsav cpp error find encod specifi extens function imencod imwrit ok cv imwrit test jpg text,face issu sure question label invalid close solut found two thing wrong issu return tupl code even put encod imag data valu invalid paramet correct call function want leav comment despit issu close document caus confus img cv imread myfil jpg cv imread color pngimg cv imencod png img jpgimg cv imencod jpg img bmpimg cv imencod bmp img etc,2,12,encode|validate,118,0.1016949152542373,0.3645845353603363
33750,https://api.github.com/repos/microsoft/TypeScript/issues/33750,issue,allow overload signatur write class properti initi,stop half issu file duplic answer faq appropri bug tracker pleas help us follow step log issu search read faq especi common featur request section search term typescript class bound function paramet overload typescript class bound function overload typescript class bound method overload typescript class bound arrow suggest nice overload bound arrow function method class without need specif declar constructor bind method case want shortcom exist current approach exampl aaba checklist suggest meet guidelin x break chang exist typescript javascript code x chang runtim behavior exist javascript code x implement without emit differ js base type express x runtim featur e g librari function non ecmascript syntax javascript output etc x featur agre rest typescript design,ran problem rather bind method constructor prefer use mix two think readabl make clear first two declar last one implement,3,12,signing|signature|scripting,144,0.08333333333333333,0.3644172251224518
491,https://api.github.com/repos/php/php-src/issues/491,pr,fix compil warn openssl c,warn char int signed one unus var,,2,2,openssl|signing,13,0.15384615384615385,0.36438366770744324
3788,https://api.github.com/repos/vim/vim/issues/3788,issue,valu infin behav expect js decod js encod,valu infin behav expect js decod js encod discuss comment work expect work expect print inf without error work expect work expect print infin use vim huge,fix,2,4,decode|encode,37,0.10810810810810811,0.3641151785850525
13836,https://api.github.com/repos/elastic/elasticsearch/issues/13836,issue,allow base encod binari field,search issu base find dare creat new issu want post binari data es data base encod rather base encod tri defin map work appreci possibl defin encod binari data post,hi yeah first request base much doubt go support least x cost storag build convers base base index process hah thought post data es index process na suggest treat encod properti map field hint decod data store whatev es pleas softcod implicit base decod binari field need exact base data lot json document data alreadi base encod hope friendli get data es deserialis everyth json decod base encod base serialis everyth back json know doabl process mayb make futur tini bit happier load base base pretti much anyth binari field long appropri decod function think deflat rot base rather settl base make sure se time encod binari data misconcept field type binari lucen drive json string process happen creat plugin process incom base encod json string buk index idea decod base transpar xcontent api map byte array pass index base use intern see plugin exampl xcontent api easi extend come pars field string implement version copi past custom bulk action think pars incom json string binari data encod take away burden user hexadecim encod process ascii armor data ascii base quot printabl mime string percent tri move transform elasticsearch core make core function simpl maintain bullet proof right place thing etl pipelin core,2,16,encode|decode,239,0.06694560669456066,0.36408424377441406
19752,https://api.github.com/repos/nodejs/node/issues/19752,pr,doc fix decodestr properti stream writabl,fix negat ommit ea c fe e b de ea f f f correspond sentenc f ab dbe bf ea ea c fe e b de ea f f f explicitli option safe ignor argument assum alway buffer thank pull request pleas provid descript review requir bug fix new featur includ test possibl benchmark contributor guid checklist x document chang ad x commit messag follow commit,notic phrase remain object pass case true part rewritten wonder charact encod string utf javascript wonder charact encod string gener whatev pass utf default string utf javascript js string realli charact encod js string work reason engin store use utf transpar user univers true charact encod context intrins properti string pass along separ metadata exampl mean write string abc encod sequenc byte use utf stdout charact encod string actual mean charact encod intend written case base actual mean decod base charact encod string actual mean charact encod intend written yup exactli case base actual mean decod base yes somewhat unfortun node js put charact encod sequenc charact seq byte binari text encod seq byte seq charact behind api happen work fine yeah right api one en code utf utf node js api de code hex base confus especi newbi suggest improv document realli realli neat ci lite ci land b c e e abb eceaa tada,4,18,decode|safe|scripting|encode,229,0.07860262008733625,0.3640284240245819
857,https://api.github.com/repos/socketio/socket.io/issues/857,pr,fix id gener vulner,use crypto randombyt gener session id bit random bit sequenc number use url safe base encod rfc repres valu backward compat node use insecur gener method math random fix believ version node still popular enough justifi effort,thank lot long overdu,5,5,vulnerability|crypt|safe|encode|insecure,46,0.10869565217391304,0.3639782667160034
16738,https://api.github.com/repos/apache/incubator-mxnet/issues/16738,pr,fix encod write error window,chang gener op modul signatur modul file open encod utf fix encod error chines window system,,2,4,encode|signature,22,0.18181818181818182,0.36378538608551025
1659,https://api.github.com/repos/spring-projects/spring-framework/issues/1659,pr,mockhttpservletrequestbuild decod pathinfo,previous mockhttpservletrequestbuild calcul pathinfo provid url without decod valu meant pathinfo incorrectli includ url encod valu mockhttpservletrequestbuild properli decod pathinfo fix spr,merg thank,2,4,decode|encode,28,0.14285714285714285,0.3631768822669983
2585,https://api.github.com/repos/numpy/numpy/issues/2585,issue,data leakag record dtype trac,origin ticket trac user hpaulj assign unknown numpi earlier contrast assign dtype x ambigu dtype produc discuss ticket assign record leak adjac field first encount introduct numpi ironpython occur version test,fix,2,5,leak|signing,38,0.13157894736842105,0.3631191551685333
