answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
rawinput distinguish input multipl devic allow retriev devic vendorid productid uniqu diffrenet devic devic two ident keyboard altrough provid devic guid system uniqu system understand someth data help distinguish input even two ident devic retriev vid&amp;pid rfid-scann compar input messag catch symbol devic additionali suppos rfid-scann input data reali fast measur time use input whole stroke symbol distinguish rfid-scann keyboard without know vid&amp;pid pair remov unwant input window hook almost forgot microsoft develop framework pos devic .net call pos .net mayb help case p.s current solv puzzl barcod scanner read barcod scanner input without know vid&amp;pid problem rfid reader compani work librari rfid card id librari becam open sourc lgpl licens believ consid answer problem.it rawinput suggest ivan0x32 start hook process current activ consol imperson requir session 0 isol case develop window service.go liblogicalaccess project look keyboard reader,2012-10-18 12:37:20.227 UTC,189,12954850,right got code yet plan user scan rfid card uniqu id id read keyboard input id relat db/flat file rel inform retriev fairli easi wonder prevent input keyboard read instead usb port rfid reader keyboard wedg attach help greatli appreci thank nick,0.010582010582010581,2,c++ rfid security usb,allow input rfid reader c,2,security|forge,0.7401335835456848
,2019-02-17 03:51:49.747 UTC,61,54729949,written program append user input text exist .txt file function reserv text origin .txt file save revers charact differ .txt file improv secur code? tri use string instead char avoid buffer overflow--but troubl compil rest code variabl type full disclosure--thi homework assign code function intend look advic experienc programm curios improv code make secur,0.11475409836065574,7,c++ security,improv secur .txt file c,4,security|buffer overflow|disclosure|signing,0.7380240559577942
face problem sinc know viru program exclud dev c++ folder program file folder antiviru softwar step comodo antiviru 1.open cis 2.click task upper right corner 3.click advanc task 4.select open advanc set 5.expand secur set 6.expand antiviru 7.click exclus 8.click arrow right click anywher screen 9.select add->fold 10.add dev c++ folder program file folder list 11.you exclud file run program sure output without viru,2013-08-13 09:09:24.8 UTC,105,18204984,use dev c++ 4.9.9.2 editor run code comodo internet secur detect c++ hello world program viru program shown - comodo internet secur detect c++ file - trojware.win32.trojen.killfiles.aml0@105409181,0.13333333333333333,14,c++ trojan virus warnings,comodo internet secur detect c++ hello world program virus trojan,4,trojan|virus|security|antivirus,0.7375649809837341
"md5 sha mani open implement outcom unlik produc duplic result everi hash collis period call birthday problem want check cryptograph function md5 rel fast care insecur collis hash gener valu differ input -- creat hash function suffici distribut bit depth minim collis sinc addit constraint precis 0-5 ? go hit collis far often definit hash produc duplic valu valu due hash valu rang smaller space hash data theori 32-bit hash enough rang hash ~6 charact string a-z,a-z,0-9 without caus collis practic hash perfect permut input given 32-bit hash expect hash collis hash ~16 bit random input due birthday paradox given static data valu alway possibl construct hash function design specif never collid cours size output least howev requir know possibl data valu ahead time call perfect hash said altern start design minim collis",2009-06-18 05:14:25.89 UTC,171,1010875,want hash char array int long result valu adher given precis value.th function use given string hash similar saeui1210.00000010_1 howev produc duplic valu cases.ar good altern duplic hash differ string valu,0.15204678362573099,26,c++ hash,string integ hash function precis,6,hash|md5|sha|crypt|insecure|signing,0.7345499396324158
obviou problem kinda hard one split understand piec help much look exampl made output see nicer easier follow hope help you! let password strength checker work theori password strength checker work strength password depend upon password valu give checker upon password gener process formal often let alon enter checker sopho subject can’t trust password strength meter still can’t trust password strength meter simpl password meter check length entropi password checklist kind thing user advis includ password mixtur upper lower case letter number special charact exampl help determin password’ abil withstand brute forc attack attack make guess random resist brute forc attack use that’ attack go probabl isn’t concordia univers weak strong analyz password-strength meter large-scal empir analysi evid commonly-us meter highli inconsist fail provid coher feedback user choic sometim provid strength measur blatantli mislead breech password databas year given attack year studi hundr million real password look exploit pattern go work anymor trick know replac know stick punctuat charact end know upper case first letter dictionari word attack low cost gpu littl super comput extrem parallel process try trick import measur password entropi basic hard match password exist pattern random look it? human realli bad creat entropi write entropi checker beyond scope answer make secur password randomli gener new one account use maximum avail length store password vault system involv make password head rememb alreadi broken point bother close door long hors left barn onto question multipl regex one regex unread unmaintain mess ever want add good luck reason difficult figur one check password fail noth annoy told password invalid sure design password check function say check fail basic pattern write seri check fail pass pass sketch perl check invalid password return error constant failur make much simpler make sure constant true valu write regex are. oh wait. unicod posix charact class els reject perl languag vari easi wrong annoy user bit work right ad secur recommend bother,2016-09-26 18:30:09.217 UTC,371,39709887,need valid password fulfil least three combin rule password need least 8 charact long edit know password restrict contraproduct request naiv idea get stronger password exampl valid password exampl invalid password regex wrote hopefuli know regex match invalid password say express must contain everyth group one match,0.1347708894878706,50,c++ regex,regex specif password restrict,8,password|validate|trust|attack|exploit|security|availability|signing,0.7332945466041565
window simpl cryptcreatehash function do?bi select algorithm alg_id quick googl search reveal http://www.packetizer.com/security/sha1/ code c++ c file includ project librari freewar public licens fpl well easi includ pre-built librari essenc sha1 digest easi calcul leav open simpl duplic negat use,2011-09-09 15:55:24.78 UTC,64,7364319,calcul c/c++ salt sha1 digest c-string case clear-text password? want includ huge librari need easi make salt sha1 digest,0.1875,12,c c++ sha,ssha1 c/c+,6,sha|salt|password|crypt|hash|security,0.7325727939605713
assum string encrypt terribl long xor cipher gener random string length input string xor input encrypt decrypt save string file contain two random string,2014-06-06 17:47:23.237 UTC,67,24087813,want obfusc string data store local ios/android devic someth similar high score game goal thwart laziest peopl encrypt data realli necessari c++ standard librari provid help? look briefli cryptopp.com libtomcrypt think overkil want achiev,0.14925373134328357,10,c++ c++-standard-library encryption,string obfusc use c++ standard ibrari,4,encrypt|crypt|obfuscate|cipher,0.7316360473632812
,2017-10-23 00:03:59.957 UTC,63,46880348,let say password save char array ask user enter password exampl connect databas save make absolutli sure password remov memori usage? first thought iter array everi valu 0 random number howev optim optim away leav unchang password memori someth system overrid take quit lot time thought use volatil slow program assembl destroy portabl better,0.12698412698412698,8,c++ password-protection passwords security,save overrid sensit data heap,3,password|protect|security,0.7309533357620239
standard format storing/exchang rsa key rfc 3447 better wors mani anyway asn.1 encod add complex peopl base64 encod lot easier implement far constitut key goe basic form correct public key includ modulu usual call expon usual call comput key pair start two larg prime number usual call comput modulu comput number often call less randomli chosen number prime rel warn want realli small though -- loge >= logn/4 bare minimum comput privat decrypt key number satisfi relat typic comput use euclid algorithm though option see want realli small either work realli small number probabl want try anoth valu comput new match anoth comput start find number k congruent 1 mod r factor put prime factor togeth two factor roughli equal size far attack comput goe need comput know depend know exactli why/where/how factor come break rsa factor know find comput match known let work math creat key pair go prime much small effect suffici demonstr idea involv let start pick p q cours need prime comput next need either pick els comput factor moment go suggest e=65537 sinc 65537 prime possibl rel prime exact multipl 65537 verifi case quit easili need comput fairli easili though necessarili quickli use extend version euclid algorithm mention euler totient gauss method number other moment comput use gauss method result = 38110914516113 plug implement rsa encrypt decrypt messag let encrypt secret message! use given encrypt use given decrypt back origin code encryption/decrypt use hard-cod key modulu look even hope secur need much larger modulu though--hundr bit least perhap thousand paranoid normal arbitrari precis integ librari routin written specif task hand rsa inher fairli slow one time implement use code lot hairi optim job nowaday hardwar fast enough probabl away fairli averag large-integ librari fairli easili especi sinc real want rsa encrypt/decrypt key symmetr algorithm encrypt raw data even modulu suitabl size code modifi support larg number need still sometim refer textbook rsa realli suitabl much real encrypt exampl right encrypt one byte input time leav notic pattern encrypt data trivial look encrypt data see second seventh word identical--becaus encrypt form occur coupl place messag stand right attack simpl substitut code common letter english correctli guess common word encrypt data repres rel frequenc letter variou languag well known wors look thing pair triplet letter improv attack exampl see word twice success encrypt data know see doubl letter letter normal english text bottom line even though rsa quit strong use shown definit prevent problem say 512-bit key process input 512-bit chunk mean repetit two place origin input go 512 bit time entir ident even happen rel difficult guess although undesir nearli vulner byte-by-byt version shown addit alway want pad input multipl size encrypt refer https://crypto.stackexchange.com/questions/1448/definition-of-textbook-rsa,2013-11-21 03:24:39.97 UTC,621,20111827,current write ase/rsa encrypt program c++ unix go literatur week start wrap head around still left press question 1 base understand rsa key basic form combin product two prime r use expon obviou store key form plaintext defeat purpos encrypt anyth therefor form store gener public privat keys? ask user password simpl shift/replac individu digit key ascii table? standard run across? key gener r respect expon simpli store sequentially? i.e ##primeproduct####exponent##? case decrypt algorithm pars key two separ values? 2 go programat gener privat expon given decid 65537 public expon encryptions? got equat p*q = 1modm p q expon result euler totient function simpli matter gener random number test rel primal public expon hit pay dirt? know simpli start 1 increment find number anyon simpli thing privat expon 3 gener charact equival understand number use must less rel prime p*q matter test rel primal number p*q speed test rel primal independ size number work with? special algorithm necessary? thank advanc anyon take time read answer cheer,0.07890499194847021,49,c++ cryptography encryption,variou question rsa encrypt,11,crypt|encrypt|rsa|private key|password|encode|public key|two factor|attack|security|vulnerability,0.7295754551887512
type canari partial protect specif type overflow attack make littl robust random canari valu everi time run program worri buffer overflow attack ever pars user input go ahead probabl cost much speed check canari everi time alway way attack program even care buffer overflow attack around canari cheap measur take worth ad class describ sound canari within program oppos compil usual default use gcc g++ plu buffer overflow countermeasur mutabl oper class want make sure side effect know magic number use reli homebrew valid check mothod like successful? checksum think use hash unencrypt text add end encrypt file decrypt remov hash compar hashdecrypt text think wide use encryptors/decryptor store sort checksum order verifi data chang,2014-03-05 19:58:04.25 UTC,222,22207917,month ago read book secur practic suggest follow method protect class overwrit e.g overflow etc first defin magic number fixed-s array simpl integ array contain magic number place one top one bottom class function compar number equal equal static variabl class ok return true els corrupt return fals place function start everi class method check valid class function call import place array start end class least rememb code file learn purpos tri make code except safe scenario use method someth total useless count on? depend compil os? ps forgot name book mention post cannot check anyon know one pleas tell,0.11711711711711711,26,c++ oop security,defend class magic number,11,security|protect|validate|safe|forge|attack|buffer overflow|checksum|hash|encrypt|crypt,0.7269549369812012
possibl recommend open execut file compil notepad++ notepad mayb see someth simpl string vectors? string usual made alfphanumer letter seen insid binari file found tham array int insid code raw data eye seen hard sinc obligatorili print charact disassembl program easi find string array yes quick exampl disabl optim unus array remov simpli disassembl make logic sens data code program use data must exist somewher,2016-02-10 04:11:47.24 UTC,84,35306680,possibl attack integ array compil code? attack string code use command,0.03571428571428571,3,c++ security,extract int array compil c++ code,2,security|attack,0.7269492745399475
"seem algorithm make effort deal file exact multipl 4 byte size return valu fread boolean number byte actual read differ 4 case eof error occur check neither simpli assum return 0 4 valid byte data calcul hash realli want hash recommend sever thing first simpl cryptograph hash md5 crc32 crc32 decent check data valid span file system ensur collis great tool birthday paradox mention comment elsewher second write function find exist implement final consid simpli use rsync replic file instead roll solut sha-1 recent sha-2 provid excel hash function believ slowli supplant md5 due better hash properti md2 sha etc.. effici implement return hash buffer sever charact long although alway fix length provabl reliabl reduc hash integ druther sha-2 follow link librari implement sha checksum want compil librari linux probabl cygwin follow execut md5sum sha1sum sha224sum sha256sum sha384sum sha512sum provid file print checksum hex string.you popen execut program -- someth obvious run quit lot slower make use first pass.if speed issu given file hash oper i/o bound memori disk access bottleneck expect algorithm run fast one produc unsign int perl python come implement md5 sha1 sha2 probabl run fast c/c++ bit read file one chunk time chunk size long c well defin size assum 32 64 bit depend get buffer bad otoh read larger chunk array loop lot faster think ++count much work code equival xore sequenc byte enough especi text file suggest hash function even expens cryptograph hash function usual requir multipl iter take signific amount time although longer recommend cryptograph purpos user deliber try creat collis function sha1 md5 wide avail suitabl purpos smaller hash valu need crc alright great n -bit crc fail detect small fraction chang longer n bit exampl suppos singl dollar amount file chang $12,345 $34,567 32-bit crc miss chang truncat result longer cryptograph hash detect chang reliabl crc easili improv algorithm use formula one b c larg prime return good result rotat shifting! bit checksum improv bit use prime similar algorithm use linear congruenti gener - guarante long period good distribut suggest take look fletcher checksum specif fletcher-32 ought fairli fast detect variou thing current xor chain md5 commonli use verifi integr transfer file sourc code readili avail c++ wide consid fast accur algorithm see robust fast checksum algorithm",2009-06-25 17:23:52.49 UTC,472,1045183,old unsupport program copi file across smb share checksum algorithm determin file content chang copi algorithm seem easili fool -- found exampl two file ident except singl 1 chang 2 return checksum algorithm much programm sysadmin know xor-bas checksum go pretti crude chanc algorithm return checksum two file size differ contents? expect exact answer remot quit like fine improv without huge perform hit? lastli go ? quick scan document figur byte file turn? edit okay read file let assum 32-bit os chunk chunk contain? content file valu first pass? perl,0.1271186440677966,60,algorithm c++ checksum,checksum algorithm improv,10,checksum|sha|validate|hash|crypt|md5|crc|signing|availability|integrity,0.725200355052948
enter store password default initi 0 eventu throw start empti string never reset valu either password append everi call use string.push_backchar rememb variabl function persist everi call thereaft function default variabl initi valu good debug approach display valu string prompt old password see everi call function default string 0 use loop within function everi cycl append charact string rather overwrit string string expect basic point either assign either string eras previou valu string reus,2015-08-29 12:45:41.667 UTC,122,32286211,creat program password user user chang password save origin password string old password new string match user enter new password even enter password new old string statement return true password changed.2nd enter password press enter key enter store password.her code,0.13114754098360656,16,c++ passwords string,c++- password program chang password,2,password|signing,0.7248272895812988
true cannot defend someon decompil code figur obscur password littl bit plain text insid code need true encrypt anyth know secret exampl revers rot13 interleav two liter string pswr asod individu charact variabl initi togeth place number ascii rather code place feel snoop traffic ftp server less work decompil app read code liter string need defeat person open hex see string easili recogn id password littel obscur go long case other said store password never realli save insist cryptlib encrypt decrypt raw idea consid calcul md5 sha-2 password store execut input username/password compar store valu simpl straightforward http://en.wikipedia.org/wiki/md5 http://en.wikipedia.org/wiki/sha-2 actual independ program languag use ftp protocol transfer password plain text amount obfusc chang attack easili intercept password transmit amount obfusc matter protocol use chang fact applic abl decod password attack access applic binari reverse-engin decod yield password start look secur protocol sftp infrastructur secur authent e.g public/priv key look autom access even place respons make key file access anyon els file system - depend oper system overal setup - enough sinc talk interact applic simplest make authent automat queri user usernam password know he? edit extend excel comment kate gregori case user share common technic anonym account access server file upload app visibl server kind filter done common upload directori file upload download take precaut peopl ftp server turntabl kind illeg file share one held legal respons sure possibl easi password embed program read everybodi enough knowledg abl improv secur lowlevel attempt hexeditor etc encrypt obfusc eg two password gener real password xor runtim moment need protect seriou attack experienc peopl decompil program debug well way detect cold-war - mutual arm race debugging-techniqu runtime-detect edit one know good accept amount work protect data c++ without gigant and/or expens framework pleas correct interest inform,2011-03-28 10:55:20.783 UTC,353,5457955,work wxwidget gui applic allow user upload file ftp server pair username/password requir access ftp server far know stl string even char* string visibl end user even program compil alreadi use hex editor mayb string extractor sysintern string util safe/secur store sensit inform insid c++ application? ps cannot .net applic,0.141643059490085,50,c++ security string,safe store string i.e password c++ applic,15,security|safe|password|username|sensitive information|encrypt|crypt|md5|sha|obfuscate|attack|decode|sftp|authentication|protect,0.7246421575546265
first bitwis oper read variabl number bit multipl 8 byte array second code valid prefix code satisfi determin code end compar prefix tabl usual done follow manner suppos code length anywher 1 16 bit load next 16 bit file variabl compar 16-bit variabl tabl contain follow valu binari search radix search use key shannon-fano huffman code shift top bit most-signific bit keylength actual number bit shannon-fano huffman code allow us subtract number decod bit variabl valu valu code decod subtract remov decod bit variabl depend code exampl code 9 bit remov 9 bit msb keep remain 7 bit read next 9 bit file concaten undecod 7 bit repeat process,2011-06-08 05:32:48.663 UTC,145,6274592,gener code differ symbol file use shannon fano algorithm.now problem store code file file byte read reader assur point end code particular symbol extra code read,0.06206896551724138,9,c++ compression cryptography,decod code gener shannon fano encod algorithm,5,crypt|decode|encode|validate|signing,0.7246353030204773
person [or someth effect] - like fast anyth els sinc 1gb file take littl read calcul unlik use much cpu time - time wait disk load file system creat 6 file 1gb take 2 second checksum file md5sum 12 second 6 file top head know fast c++ librari comput hash rel straightforward c librari easi easili wrap c++ class found follow site guy implement sever hash algorithm x86 assembl compar offici c implement algorithm https://www.nayuki.io/page/fast-sha1-hash-implementation-in-x86-assembl https://www.nayuki.io/page/fast-md5-hash-implementation-in-x86-assembl implement good start point make file i/o effici possibl memory-map i/o usual effici go complex two thread one thread read chunk file thread hash read data idea alway keep process someth use i.e hash calcul wait data read file openssl.search mystici answer md5 larg file creat md5 hash string c? look openssl sha doc see md5 sha way use function sha openssl doc,2013-09-28 10:06:16.067 UTC,173,19065711,want calcul md5 sha checksum seri huge files.each file wish fast possibl anyon help recommend effici c++ library? btw read file size reason,0.1676300578034682,29,c++ checksum io md5 sha,calcul md5 sha checksum huge file,5,checksum|md5|sha|hash|openssl,0.7233743071556091
comment point obscur noth anyon except peopl read sourc code secur anyth actual go face attack know someth go attack know better one advis increas percentag 0% least 50% say 50% population? 50% popul peopl compet good debugger? hundred-million-dollar game tendenc show pirat bay crack launch day anyth tell comput everyon els tell comput watch tri secur secret embed code popul question motiv well let find out. compil program look gener object code given coupl minut one abl spot password see,2014-05-11 11:10:49.403 UTC,116,23591844,"use code secur string memori cpp use safe method secur string c++? secur mean method make revers engin harder obfusc ,encrypt memory,etc idea ? better handl this? thank",0.1206896551724138,14,c++ string,safe method secur string c+,7,safe|security|obfuscate|encrypt|attack|crack|password,0.7233366370201111
potenti problem anoth thread call middl hash function? use http://www.boost.org/doc/libs/1_33_1/doc/html/hash_combine.html creat initi seed? use alway trigger red flag mind reason approach know implement random number gener design provid approxim uniformli distribut number period sever gener mnumber design provid uniformli distribut number 32 bit seed hypothet case random number gener state much larger integ suppli specif power rng ensur output random uniform addit state took away seed one 2^32 state ever upgrad compil librari someth similar anyth serial disk becom unread black box nobodi say tomorrow implement match today hash function output return thing input therefor alreadi hash -- input rng gener output given input therefor number hash obtain greater return hash alreadi calcul initi hash srand poor distribut hash tabl scale hash appropri perform well tabl implement perform extrem poorli consid linear congruenti gener common c librari state -- e.g bsd gener lcg follow form consid note common type gener produc hash valu easili correl input valu,2011-10-28 18:45:37.877 UTC,238,7933473,wish gener larg amount random data reproduc given compris list number follow good sensibl rng state gener random data n-tupl data uncorrel output adjac n-tupl etc think question boil follow good hash function 2-tupl ? nb wish impli particular implement rng assum sake argument use good mersenn twister code edit clear reason hash function mean follow restrict case 2-tupl output uniform rang typic correl magnitud chang magnitud chang return valu,0.06722689075630252,16,c c++ cryptography,repeatedli seed random number gener reason hash function,3,crypt|hash|signing,0.7212416529655457
wrong write crypto gener no-no need save usernam password authent log servic recommend save normal reli os file permiss keep safe standard unix practic os compromis lost anyway need publicly-read encrypt password freely-avail encrypt librari put decrypt key right sourc code compil binari secur sinc attack read memori decrypt anyway strongli recommend think need encrypt tri hide inform usernam password alway pair suggest store length number byte usernam password read length say 4 byte integ know long next usernam / password record repeat without worri search tag occur within usernam password,2011-07-22 20:15:51.837 UTC,147,6795608,want save email account password previous encrypt algorithm need save read binari fwite fread want abl know pass email account save &lt e > &lt e > &lt u > &lt u > exampl suggest read file binari abl pars email pass read anoth prog perform task,0.16326530612244897,24,binary c++ parsing stdio,c++ pars file read binari,9,password|encrypt|crypt|username|authentication|safe|availability|security|attack,0.7210115194320679
hash function algorithm usual 2 goal first fast second evenli distibut valu across possibl number hash function requir give number input valu valu string exampl bad hash function - ascii charact a-z often other - probabl valu 1 good hash function tri everi bit input keep calcul time minim need hash code try multipli byte prime number sum -- go day -- siphash protect -- old danger -- ask googl gener purpos hash function java implement hashcod someth first usual matter much practic hash function good enough realli care know research subject thousand paper still phd today studi &amp design hash algorithm second hash function slightli better probabl separ string string hand probabl less quick first hash function relev applic guess hash function use genom string quit differ use hash famili name telephon databas perhap even string hash function better suit german english french word mani softwar librari give good enough hash function e.g qt qhash c++11 std::hash glib sever hash function c poco hash function quit often hash function involv prime see bézout ident xor e.g claim hash expert cours valu prefer prime chosen prime number look md5 implement feel hash function good book algorithm least whole chapter dedic hash start wikipag hash function &amp hash tabl boost::hash,2011-11-29 20:47:21.077 UTC,292,8317508,"current deal hash function class instructor ask us hash function internet compar two use code first one second size 501 size hash tabl input come text file 20,000+ word saw question code exampl exactli sure look hash function understand correctli case hash take input string math calcul assign string number insert tabl process done increas speed search list? logic sound anyon good exampl resourc show differ hash function involv string? even process write effici hash function",0.14383561643835616,42,c++ hash hashtable string,hash function string,5,hash|signing|protect|danger|md5,0.720980167388916
file secur defin mean secur usual interest two properti confidenti data encrypt shall remain unread attack reveal plaintext data requir knowledg specif secret integr alter data reliabl detect attack shall abl modifi data even blindli without modif notic whoever decrypt data piec code appar fulfil confidenti extent integr string call misnom integr check role appar detect accident password mistak attack thu less confus string call instead attack alter bit beyond first 48 bit without decrypt process notic anyth ad integr genuin thing requir mac combin encrypt mac secur subject subtleti therefor recommend encrypt mac authent encrypt mode secur i.e specif combin explicitli review hord cryptograph usual recommend ae mode includ gcm eax import point note context integr matter data cannot process verifi implic big file huge file adorn singl mac whether manual part ae mode must first verifi complet file begin anyth plaintext data work well stream process e.g play huge video workaround split data individu chunk mac care must taken order chunk attack try remov duplic reorder chunk thing becom complex complex gener basi bad secur context integr matter instanc attack model attack steal laptop care confidenti howev attack model attack steal laptop modifi file put back suitcas without notic integr matter attack plant modif file infer part secret base extern behaviour next access file confidenti cfb bit old-styl wrong password-to-key transform pbkdf2 fine iter count though quit low 256 typic valu 20000 theori make actual perform measur count high valu toler higher valu mean slower process attack ought crank depend patienc mandatori warn process defin crypto path fraught peril peopl produc weak system includ train cryptograph fact train cryptograph mean know defin secur protocol rather know better defin protocol thu highli encourag reli exist protocol format rather make suggest openpgp instanc gnupg support librari even need reason e.g licenc issu reimplement format use standard format still good idea avoid introduc weak promot interoper test exist system,2014-04-26 19:47:48.083 UTC,386,23349266,develop applic c++ use crypto++ encrypt inform store file hard drive integr string check password enter user correct pleas tell implement gener secur file? new world cryptographi made program read inform string stream written file anoth thing know purpos paramet deriv function mean guess desir length key put 32 sure find anyth crypto++ manual opinion suggest mistak point appreci thank much advanc,0.14248704663212436,55,aes c++ pbkdf2,encrypt method secur,11,pbkdf2|encrypt|crypt|security|integrity|password|confidential|attack|authentication|steal|gnupg,0.7204530835151672
dozen differ way handl collis hash map depend system use close address probabl item hash link list valu hash code travers list look element question linear probe follow hash collis start look adjac bucket found element look empti spot quadrat probe follow hash collis look element 1 3 6 10 15 . nn+1/2 . away collis point search empti spot element question cuckoo hash maintain two hash tabl displac element collid tabl repeat process collis resolv rehash dynam perfect hash build perfect hash tabl element share hash code particular implement pick go whatev simplest person find chain hash close address easiest suggest help make good hash function realli depend type data store hash function string often differ hash code integ exampl depend secur guarante want want pick cryptograph secur hash simpl heurist linear combin individu bit design good hash function quit tricki advis bit dig advic particular structur go hash come conclus hope helps! gener hash map structur store collid element either list tree list cost o1 time insert element retriev n number collid element rather total map tree use insert lookup olog n good hash function one minim collis function depend particular data gener hash whose output cannot predict input one randomli scatter item across space good choic,2011-02-10 04:17:09.34 UTC,234,4953321,c++ handl hash collis hash map? much time spend search element collis occurred? good hash function,0.13247863247863248,31,c++ data-structures hash,c++ handl hash collis hash map,4,hash|security|crypt|signing,0.7192502021789551
call look serial number well programmat inform know offhand look whitelionv blahdiblah asnwer found use page access system serial number programmat access built-in mac address programmat mac face probabl prefer predict warn netboot introduc wrinkl system multipl built-in ethernet port primari ethernet port system one connect netboot server mean search primari port return either built-in mac address depend port use netboot note built-in includ ethernet port resid expans card concern mean alway valu back? uniqu identifi machin try mac address process although trivial quit simpl lot cross platform open sourc librari fact try appl dev exampl,2012-02-03 00:28:48.637 UTC,130,9122101,window gener pc-specif uniqu key use tie licens pc c++ app use wxwidget theoret cross-platform compat maintain mac side win32-specif code gener key. someth compar mac,0.007692307692307693,1,c++ license-key macos security,gener machine-specif key mac,1,security,0.717797040939331
lm-x licens manag x-format provid featur list custom support excel fast respons time believ flexnet publish formerli flexlm fit criteria around age 10+ year wide use,2012-06-25 07:20:46.503 UTC,104,11185018,find commerci c++ librari provid licens api within product gener licens base hardwar inform e.g mac hard disk.. licens carri addit custom inform provid standalon mode client/serv mode licens select featur product sever featur want control issu licens separ stabl cross-platform window 32/64 linux 32/64 good support servic found product nglogic http://nglogic.com/products/licencelib/product_mast pretti close match requir know anyth compani anyon use pleas give comment welcom anoth suggest thank advanc,0.009615384615384616,1,api c++ licensing security,search commerci c++ licens librari,1,security,0.7168148159980774
none,2020-04-26 00:11:49,34,61434233,assign need let user name text file program stream anencrypt messag whole entir program done life cannot figur test whether input name valid code highlight mess,0.14705882352941177,5,c++,test filenam valid user input string,4,validate|signing|user name|encrypt,0.7163051962852478
short answer cannot requir cryptograph secur rng stringent ask question suffici awar requir jerri say aes-ctr one option need repeat anoth option allow repeat look implement yarrow fortuna system gener much better find csrng librari roll librari writer suffici awar requir good csrng serious ask trouble--it ask beg troubl go crime-ridden part danger citi find carri lot valuabl instead tri re-se mt 19937 often enough cover insecur advis gener random number run aes counter mode requir one one good random number right size initi seed gener key aes simpli encrypt sequenti number stream output look random easi reproduc mani advantag first use algorithm actual studi heavili gener believ quit secur second mean need distribut one fairli small random number key system whole third probabl give better throughput intel seemingli independ test show rang throughput start competit quot mt 19937 low end around 4-5 time faster top end given use expect see result close possibl even exceed 1 top end rang show bottom line aes counter mode obvious better solut problem hand best hope mt 19937 end close fast close secur realiti probabl disappoint hope end slower substanti less secur 1 exceed results? undoubtedli base encrypt bulk data--i. read block data ram encrypt write result back ram case need read result ram--you gener consecut number cpu encrypt write result,2015-05-27 04:46:24.123 UTC,331,30473376,need gener cryptograph secur random data c++11 worri use random_devic data sever limit perform see slide 23 stephan lavavej rand consid harm say test system random_devic 1.93 mb/ mt19937 499 mb/ code run mobil devic android via jni ios probabl slower number addit awar mt19937 cryptograph secur wikipedia observ suffici number iter 624 case mt19937 sinc size state vector futur iter produc allow one predict futur iter take inform account gener cryptograph secur random data gener new random seed random_devic everi 624 iter mt19937? possibl better yet everi x iter x random number random_devic mt19937 seed random_devic 1 624,0.07250755287009064,24,c++ c++11 cryptography mersenne-twister random,gener cryptograph secur random data combin random_devic mt19937 reseed,6,crypt|security|aes|danger|insecure|encrypt,0.7129872441291809
,2018-10-13 14:09:40.307 UTC,199,52793792,"read document rainbowcrack older sourc code locat develop hash reduc 64-bit integ hold uint64_max plain text doc https://project-rainbowcrack.com/file_format.htm excerpt start point end point 64-bit unsign integ littl endian repres plaintext exampl charset abcdefghijklmnopqrstuvwxyz0123456789 plaintext length rang 1 7 0 stand plaintext 1 stand plaintext b 35 stand plaintext 9 36 stand plaintext aa 80603140211 stand plaintext 9999999 somewher must descript gener possibl plaintext size 80,603,140,211 exampl 36 possibl charact length 1 7 probabl subset reduct function given hash perhap sha1 160 bit output reduc integ take 64 bit gener plaintext charset [a-z0-9] length 1 7 suppos mean ask given process determinist produc hash reduct start point good distribut 0 plaintext length n happen without introduc randomness? try jig number bit reduct index charact select charact c repeat n time plaintext length n? note look base n base n convers check integ modulo n charset size written small program lookup tabl step code dozen toy rainbow tabl program examin reduct done none help specif question next tri produc reason differ plaintext whoever vote show littl research effort go consid dull rather someon actual try research make progress ask question",0.06030150753768844,12,c++ cryptanalysis cryptography hash rainbowtable,rainbow tabl integ represent charact string,7,crypt|cryptanalysis|hash|rainbow table|crack|signing|scripting,0.7107836604118347
,2015-05-29 11:44:49.677 UTC,41,30528768,rather new c++ work littl bit file stream basic program let peopl creat account user name password save line .txt file search input usernam file look line password? thank,0.1951219512195122,8,c++ file filestream passwords username,c++ search file usernam correspond password line,3,password|username|user name,0.7100610136985779
