answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
kind ssl api openssl overkil scenario need certif etc open sourc rijndael algorithm aes use c++ implement exampl usag,2014-03-09 15:16:26.337 UTC,68,22283973,run game server got main server handl packet sent player client want encrypt packet via aes packet uniqu think need iv server accept encrypt packet one time someon tri sniff packet cannot send this? p.s code server client c,0.19117647058823528,13,aes c++ encryption initialization-vector packet,aes encrypt game server client/serv,7,aes|encrypt|snif|ssl|openssl|certificate|rijndael,0.6346479654312134
ssl protocol insecur tls use instead howev peopl often name ssl refer ssl well tls furthermor often includ mani system fallback measur connect secur least tls avail merit question peopl feel allow develop lazi even realiz use insecur method tls newer name protocol formerli name ssl look protocol level see tls 1.0 practic ssl 3.1 tls 1.1 ssl 3.2 etc version includ version ssl 3.0 consid broken use longer.becaus name practic ssl tls often use mean protocol group often find ssl/tl refer protocol group usual version number ad refer version librari openssl polarssl matrixssl etc implement protocol group i.e ssl tls add name confus ssl often use togeth protocol smtp send mail imap access mail mean secur connect start tls use context mean secur connect issu specif command better implicit explicit ssl/tl instead,2015-02-24 22:27:42.31 UTC,166,28707598,begin learn inform protect start openssl read wikipedia ssl troubl secur still solv anyon must tls instead true? mean ssl obsolete? appear inform protect instead fix ssl,0.25301204819277107,42,c++ gnutls openssl ssl,ssl obsolet,7,tls|openssl|ssl|protect|security|insecure|availability,0.6336906552314758
,2019-08-25 08:03:37.653 UTC,65,57644295,current work implement tls secur network traffic 2 desktop applic problem first app server need openssl howev second app client instal multipl machin client sinc window someth built within window found schannel built top crypto api look everywher make openssl server commun client use schannel success anybodi help this? hint exampl great,0.12307692307692308,8,c c++ openssl schannel,implement tls client use schannel and.on server use openssl,4,openssl|tls|security|crypt,0.6259481906890869
found method make work add follow line check client certif server code final code method securedsocket.havepeercertif succeed sure make correct workflow valid ssl commun,2016-09-14 14:23:39.437 UTC,86,39492898,instal tcp ssl connect two computers.i use poco librairi version 1.7.3 succeed tcp commun verif server certif client side verifi client certif server side client side connect server side listen connect createconnect method echoserverconnectionfactori createconnect method method securedsocket.havepeercertif alway return fals must miss someth securesocket initi client side find,0.16279069767441862,14,c++ poco sockets ssl tcp,send certif connect tcp server use securestreamsocket poco,4,ssl|certificate|security|validate,0.6231707334518433
librari implement kind protocol task exampl sftp scp give look function libssh2_sftp_open/libssh2_sftp_write/libssh2_sftp_read implement client side sftp transfer anoth option libssh2_scp_send use scp,2015-06-08 09:16:47.57 UTC,48,30705301,api openssl transfer file safe ssl connection? cours difficult write function use ssl_read ssl_write someth alreadi done better thank,0.2708333333333333,13,c++ file-transfer openssl ssl,openssl file transfer,4,openssl|ssl|safe|sftp,0.6215319633483887
want librari interfac gnupg gpgme go without hassl pars gnupg output sever languag bind interfac gpgme match requir oper prefer use librari recommend though option much easier pars output togeth applic prompt user passphras alreadi exist implement enabl gui prompt passphras,2016-01-01 13:03:10.98 UTC,136,34556368,plan write littl applic basic idea user abl share encrypt inform yes similar pgp therefor reus exist function gnupg scenario follow short alic write to-do-list applic encrypt list symmetr key symmetr key alic public key save list applic server alic want share inform bob therefor alic use applic add bob reader to-do-list app encrypt symmetr key to-do-list bob public key updat server data alreadi said know similar pgp gnupg c++ app one openssl seen gnupg document command line tool api document function c++ application? even possibl,0.11764705882352941,16,c++ encryption gnupg,gnupg c++ applic command line tool,5,encrypt|gnupg|pgp|public key|openssl,0.6205158829689026
word yes two basic option ssl/tl ipsec ssl implement applic ipsec outsid control see answer relat question post network code want help adapt ssl/tl edit want modifi sourc code lacew seem easiest solut someth stunnel protect traffic,2012-05-14 00:27:05.093 UTC,79,10576301,use tcp client server librari call lacew http://lacewing-project.org/docs/ notic messag send receiv plain text encrypt / decrypt messag easili given tcp? add someth tls en.wikipedia.org/wiki/transport_layer_secur similar? thank librari pretti high level client server nutshel,0.17721518987341772,14,c++ encryption liblacewing tcp,ad encrypt tcp stream,9,encrypt|crypt|tls|transport|security|ssl|ipsec|tunnelling|protect,0.618584156036377
pass certif wininet use internet_option_client_cert_context call internetsetopt internet_option_client_cert_context 84 flag support internetqueryopt lpbuffer paramet must pointer cert_context structur pointer cert_context pointer applic receiv error_internet_client_auth_cert_need must call interneterrordlg internetsetopt suppli certif retri request certduplicatecertificatecontext call certif context pass independ releas applic exampl btw curl call good exampl curl use libcurl use openssl,2019-03-22 10:47:01.217 UTC,162,55297953,evolut previou question winhttp hope right this. tri commun http server use wininet win32 api minimalist code long commun classic http server stackoverflow.com everyth goe well problem try commun server request authent client 3 .pem file certif privat key client root certif authent client certif i.e certif chain length 2 inform connect server use culr command line proof possible! read wininet document found page name handl authent username:password noth certif found crypt32 librari creat certif context insert certificat store store connection...wel must admit glad find good tutori code sampl !by piec clue insert privat key stuff. thank advanc,0.14814814814814814,24,c++ https ssl winapi wininet,client authent certificat + privat key use wininet,8,ssl|authentication|certificate|private key|username|password|crypt|openssl,0.6117282509803772
openssl document relev function call openssl recommend string sinc disabl use rsa key exchang forc ephemer dh provid perfect forward secreci describ question disclaim cipher string recommend today recommend openssl document,2017-12-06 06:35:32.32 UTC,166,47668236,light http server embed softwar solut http server call openssl function handl http connexion want make http server priorit cipher accord follow link http connect secur dh cipher priorit instead use rsa method exchang session key ellipt curv diffie-hellman ecdh key exchang note still rsa public-key cryptosystem encrypt algorithm key exchang algorithm ecdh much faster ordinari dh diffie-hellman creat session key entiti involv ssl connect access session key link server’ key pair server’ privat key alon cannot use decrypt ssl session enabl perfect forward secreci must follow 1- reorder cipher suit place ecdh ellipt curv diffie-hellman suit top list follow dhe diffie-hellman suit 2- configur server enabl non-dh-key-exchang cipher suit list cipher suit offer ssl client chang cipher order openssl server make dh cipher first,0.18072289156626506,30,c c++ encryption openssl ssl,openssl function defin cipher order,9,encrypt|crypt|openssl|ssl|cipher|security|rsa|public-key|private key,0.6101757884025574
server client program get follow error 140671281543104:error:140890b2:ssl routines:ssl3_get_client_certificate:no certif returned:s3_srvr.c:3292 gener self-sign certif use procedur mention https://help.ubuntu.com/community/openssl juggl error one day found error self-gener ca trust chain machin use add ca trust chain rhel-7 one follow procedur think procedur follow fedora too.if work use explor command update-ca-certificates.hop use someon say comment one previou question fact malform packet gsm ip someth odd normal use port 5000 normal reserv protocol therefor without extra inform wireshark tri analys traffic see decod cours sinc data exchang port fact ssl/tl use port normal use decod lead number odd messag regard malform packet wireshark guess protocol use port number see tell try differ decod use standard port protocol specif right click packet choos decod as. -> transport -> ssl must modifi code server side:your code instead got output client output server tool ssldump http://www.rtfm.com/ssldump/ unix box see clearli go regard,2012-07-29 00:53:42.783 UTC,210,11705815,tri ssl client/serv exampl http://simplestcodings.blogspot.com.br/2010/08/secure-server-client-using-openssl-in-c.html creat secur connect use sslv3 made chang request certif server-sid comun work fine understood side thu problem client connect server protocol commun sslv3 work verifi use wirkeshark protocol field show tcp iparsl malform packet somebodi help me? thanks! creat certif follow tutori https://help.ubuntu.com/community/openssl client code server,0.15714285714285714,33,c c++ openssl sockets ssl-certificate,client server commun use ssl c/c++ - ssl protocol work,8,openssl|ssl|certificate|security|signing|trust|decode|transport,0.6076343655586243
http://www.openssl.org/docs/ssl/ssl_get_peer_certificate.html due protocol definit tls/ssl server alway send certif present client send certif explicitli request server see ssl_ctx_set_verify3 server call someth,2012-07-26 21:36:37.66 UTC,133,11678392,tri ssl client/serv exampl http://simplestcodings.blogspot.com.br/2010/08/secure-server-client-using-openssl-in-c.html creat secur connect use sslv3 without success chang client try load certif client-sid ad function exist server example.i creat certif follow tutori problem connect server client side see inform certif server server never load inform certif client client code server edit chang server follow chang start server make connect client see inform certif server server load inform certif client protocol seen wireshar chang inde follow chang suggest accept answer server side client side see certif look connect wireshark show protocol sslv3sslv23 sslv2 sslv1 work understand problem wireshark show protocol tcp ipa ipa packet info alway rsl malform packet,0.21052631578947367,28,c c++ openssl protocols ssl,server alway respond certif,5,openssl|ssl|certificate|security|tls,0.6073630452156067
use util sniff data wire user see encrypt data see raw data log insid app pass curl find machin activ ram much difficult sinc like fragment user access certif key use encrypt/decrypt data he/sh plug wireshark decod snif http packet wire see encrypt data sniffer see packet http work packet encrypt program see try learn ettercap-ng doubt averag user abl that. way replac curl librari proxi link dynam run program debugg place breakpoint curl function replac curl program proxi commandlin util dig deep diessect memori runtim pov improb sinc need skill + knowledg + control client environ pull possible. ssl/tl protocol typic implement applic layer data encrypt sent app check valid certif user abil proxi server app fiddler decrypt http session function result invalid certif made stop work detect,2011-12-05 20:18:54.91 UTC,167,8391303,dumb question. wrote c++ client program commun web servic http help curl librari wonder person use client see clearli traffic origin comput use snif program? see encrypt data? thank,0.12574850299401197,21,c++ http https security,snif http traffic client program,8,security|snif|encrypt|crypt|certificate|decode|ssl|validate,0.6071791052818298
read credenti extern file local server? distribut applic includ instruct enter correct credenti configur file run applic,2013-10-06 14:12:16.213 UTC,79,19209775,develop applic use mysql databas login inform connect databas need mysql login data think bad idea distribut mysql login data app question common approach server run act login server whatev secur login data applic even possibl somehow? user abl read login data out.i read hide mysql credenti applic suggest server run avoid...thank advanc,0.16455696202531644,13,c++ mysql security,secur deploy applic mysql login data,3,security|login|credential,0.6069860458374023
ssl context ssl_ctx state current tls session instead common set use multipl tls session contain sequenc number exchang key yet see ssl context? probabl mean state ssl session contain cipher suit sequenc number encrypt key etc session prepar up-front result tls handshak client server insofar coupl underli connect tls handshak done usual tcp connect theori data stream awar method offer openssl serial unseri full state run ssl session i.e everyth need continu exist tls connect done fork current process case child process exact copi session state state child parent synchron i.e one interact ssl session done object describ full state current ssl session i.e sequenc number includ thing cipher encrypt key object actual serial use i2d_ssl_sess use resum session within anoth process - provid server support even use multipl connect time,2018-10-07 18:20:02.877 UTC,161,52691510,prepar two applic data record ssl_ctx state sequenc number cipher state write one fd? altern method ssl_ctx state export/import,0.14906832298136646,24,c c++ openssl optimization ssl,prepar two applic data ssl_ctx state,5,openssl|ssl|cipher|tls|encrypt,0.606604814529419
sspi allow applic variou secur model avail comput network without chang interfac secur system paraphras allow singl api differ authent verif mechan thu hide complex second question look creat secur connect use schannel relat sampl code,2012-03-19 14:21:37.6 UTC,101,9771896,write applic implement secur connect client server use microsoft api .googl give lot result big mess -need someon make order head question sspi interface? schannel.dl library? diffrents? see includ sspi.h schannel.h security32.h - header file realli need? find real simpl sampl explain creat secur sockets? guidelin know start? appreci much help,0.09900990099009901,10,c++ schannel security sspi winsockets,implement secur connect use sspi c++ - clarifi term,3,security|availability|authentication,0.6018655300140381
,2014-07-19 00:28:38.11 UTC,132,24835558,"work async tcp connect use boost asio c++ curiou form encrypt fastest time secur packet encrypt told asymmetr rsa use initi key exchang howev afterword symmetr key use rc4 aes etc. plan server listen tcp port server get request client send rsa 2048 public key client gener random encrypt symmetr key rsa exchang client encrypt symmetr key use server public key send encrypt packet server decod use server privat key perform rsa encrypt drop server/cli commun symmetr key first know propos method best solut high volum server hold 10,000 activ connect send ton data secondli know symmetr key secur slow first told aes-256 howev read slow mani peopl rc4 sha-1 problem rc4 sha-1 appar easili broken idea suggest welcome! thank",0.2196969696969697,29,boost-asio c++ cryptography encryption rsa,secure/fast encrypt symmetr key rsa key exchang,10,crypt|encrypt|rsa|security|rc4|aes|public key|decode|private key|sha,0.6017476916313171
found solut open connect remot server use line wsocket.openserverurl ad qsslconfigur ignor ssl error self sign certif develop cours correc product,2019-06-08 07:10:00.11 UTC,178,56504297,creat qt applic abl connect server use secur connect i.e wss://xxx.xxx.xxx.xxx:8080 applic work fine none-secur connect i.e ws://xxx.xxx.xxx.xxx:8443 protocol use websocket use librari connect qt creator 3.4.2 opensourc base qt 5.5.0 msvc 2013 32 bit qsslsocket::supportsssl return fals find miss openssl librari file libeay32.dl ssleay32.dll put file path applic run code qsslsocket::supportsssl return true try connect websocket show flollow error connect&amp;wsocket signalerrorqabstractsocket::socketerror slotonerrorqabstractsocket::socketerror qt::directconnect connect&amp;wsocket signalsslerrorsqlist slotonsslerrorsqlist qt::directconnect onsslerror unknown error onerror host name match valid host certif error qabstractsocket::socketerror13 code snippet client sideqt resolv one idea connect secur web socket check ssl echo client exampl seem server side qt websocket q1 make secur connect use qt client side? note server side configur secur connect alreadi q2 server side qt code client side qt secur web socket connection? i.e server socket client socket independ program languag connect not? note abl connect server use none secur connect,0.15168539325842698,27,c++ qt ssl websocket,connect server use secur websocket qt c,6,ssl|security|openssl|signing|validate|certificate,0.6014437675476074
,2019-03-07 15:15:40.51 UTC,74,55047134,oper tlsv1.2 environ negoti success server maintain protocol howev stuck particular point need suppli unencrypt pcap support peopl diagnos issu specif support help us present pcap null-sha256 sinc normal code negoti success non-nul cipher ad code restrict context cipher list contain null-sha256 retain rest setup context use ctor boost::asio::ssl::stream&amp;ltboost::asio::ip::tcp::socket&amp;gt server reject client hello success negoti null-sha256 cipher oper tls1v1.2 environment? thank context setup follow,0.13513513513513514,10,boost c++ tls1.2,boost specif negoti null tls 1.2 cipher,4,tls|cipher|encrypt|ssl,0.5994051098823547
,2019-10-30 16:07:48,78,58629533,tri creat tls1.2 client/serv app authent openssl tri add abil connect client server encrypt tri achiev set cipher null initi code openssl context client server client server expect abl make tls 1.2 connect encrypt instead follow error attempt connect client error:141a90b5:ssl routines:ssl_cipher_list_to_bytes:no cipher available:ssl\statem\statem_clnt.c:3804:no cipher enabl max support ssl/tl version server error:14094438:ssl routines:ssl3_read_bytes:tlsv1 alert intern error:ssl\record\rec_layer_s3.c:1536:ssl alert number 80 nice achiev work tls 1.3 well appreci help tls 1.2,0.34615384615384615,27,c++ openssl,use null cipher openssl order unencrypt connect,7,openssl|ssl|cipher|encrypt|tls|authentication|availability,0.5961548686027527
microsoft enterpris librari http://msdn.microsoft.com/en-us/library/ff632023.aspx,2013-03-14 20:27:45.887 UTC,51,15419505,anyon know secur librari asp.net web applications? look librari provid basic authent log account protect sql inject cross-sit script input valid encyrpt come across librari call rhino secur anyon know similar libraries? edit exampl anoth librari cryptosharp http://www.9rays.net/category/63-cryptosharp.aspx,0.23529411764705882,12,asp.net c++ security web,secur librari asp.net web applic,8,security|authentication|protect|sql injection|cross-site|scripting|validate|crypt,0.5950929522514343
openssl encrypt inform support aes sha* algorithm need implement librari c php applic,2013-02-04 06:27:07.023 UTC,79,14681443,web page commun server applic use socket secur concern past decid time implement right page commun server send string plain text command execut server best secur commun messag sent plain text? consid encrypt messag sent use share key system aes much experi work encrypt googl result implement code quit intimid server written qt c++ specif window,0.1518987341772152,12,c++ encryption php qt sockets,secur socket commun php c,5,encrypt|security|sha|aes|openssl,0.5948280096054077
out-of-box com solut best practic find one common techniqu found hash key client gener key pass server server gener key match client key call reject base hash key secret extract underli data api act upon sinc data differ key differ everi time side access underli data call gener key choos base64 encod mine prefer pass null-termin charact array instead byte array server,2014-10-23 13:54:46 UTC,159,26529740,process com server expos method want call code trust basic tri prevent clever custom call method need access respect differ solut togeth consid reason rather realli option go less robust solut prefer robust possibl abil chang client server code server written c++ client written c# best secur calls? figur problem uncommon interprocess commun remot procedur call hope accept industri best practic mayb even straight forward com solut absenc lean toward grab underlin data argument use piec data string encrypt use key anoth piec data pass server valid,0.06289308176100629,10,c# c++ com security,valid process com server client trust,6,security|validate|trust|encrypt|hash|encode,0.5913474559783936
interest question inde happen singl result two applic data ssl frame type 0x17 happen tls 1.0 i.e tls 1.1 tls 1.2 look bug actual done purpos fight beast similar attack protocol vulner ssl 3.0 tls 1.0 connect cbc cipher protect done insert empti data fragment lead first ssl frame effect contain real data similar protect 0/n split exist tls stack form 1/n-1 split sinc attack affect tls 1.1 tls 1.2 protect enabl detail protect work see firefox split http request? beast realli fix modern browsers? sinc burden buggi applic cannot deal behavior need find disabl done choos cipher cbc good one left tls 1.0 simpli disabl protect instead includ workaround buggi tls implement includ one,2016-09-05 10:01:16.567 UTC,205,39328143,wanna send messag hello world! \n bye world! use follow code code send messag 2 ssl record need send 1 ssl record read someth base64 code! one help solv problem problem want send messag one part 2 part separ \n! descript openssl s_client connect forc tlsv1 sniff network use wireshark actual code simplifi bigger project databas proxi main project need send messag server control process 1 ssl record openssl command wireshark result messag simul code,0.18536585365853658,38,c++ openssl sockets ssl tcp,openssl bio singl ssl_write broken two ssl record tls 1.0,10,openssl|ssl|tls|scripting|snif|attack|vulnerability|cbc|cipher|protect,0.5911759734153748
depend authent mechan broker configur need configur client follow configur properti depend ssl mechan see configuration.md plain scram- mechan gssapi/kerbero see configuration.md avail configur properti sasl mechan etc,2020-02-13 11:42:14,52,60206994,consum kafka msg c++.i instal librdkafka exampl https://github.com/edenhill/librdkafka/blob/master/examples/rdkafka_example.cpp concern pass usernam password truststor kafka consum,0.15384615384615385,8,c++ apache-kafka librdkafka,kafka credenti consum paramet c++ client,8,credential|username|password|trust|authentication|ssl|kerberos|availability,0.5902910232543945
client side server side write look complic want complic encrypt easiest cleartext transmiss without encrypt search someth exampl give encrypt,2010-11-13 00:14:00.137 UTC,76,4170135,implement encrypt server side php/python c++ win32/n windows? transfer data server side use php python client side c++ use win32 api sure functions/api lib side side abl commun look complic public/priv key use http simpl encrypt method help regard great help thank advanc,0.10526315789473684,8,c++ cryptography encryption php python,implement encrypt server side php/python c++ win32/n window,2,crypt|encrypt,0.5898528099060059
true drop replac probabl need edit actual sourc qt normal reimplement class call one use replac one control class connect signal. connect slot secur connect readi emit connect element connect edit:aft bit dig found option reconnect signal http://qt-project.org/forums/viewthread/6820 basic reimplement keep track connect process need case keep list connect signal keep list disconnect reconnect sure call end reimplement anoth option go rout go rerout connect connect request move hope help dirti hack briefli block signal qtcpserver sinc know emit right return call return prevent invok slot connect make sure receiv subsequ signal unblock signal soon suppos earliest time avail right control goe back event loop qtimer::singleshot downsid lose everi signal legitim emit said dirti hack idea work case redefin signal subclass object connect instanc server receiv version signal one emit directli sub-class proof concept class signal tri hijack anoth hypothet signal need touch class subclass notic redefin signal anyth class potenti client connect signals/slot instanc exactli instanc output construct . noth els connect slot never arriv work expect signal untouch setup emit class readi version signal receiv user object,2013-01-03 17:11:41.3 UTC,250,14143730,want creat ssl server subclass qtcpserver overrid creat descriptor call point need wait signal emit server emit signal client code think use qtcpsocket fact use secur socket qtcpserver alway emit call look sourc qtcpserver question prevent emit readi emit myself? reason want want class abl use drop-in replac qtcpserver code unawar use must behav exactli qtcpserver code sslserver class current,0.116,29,c++ qt qt-signals qtcpserver ssl,subclass qtcpserver delay emit newconnect signal,7,signing|ssl|scripting|security|hack|availability|hijacking,0.5894559621810913
look dtl datagram tls tls protocol know http variou secur point-to-point commun link implement udp find alreadi implement variou librari includ gnutl openssl secur point-of-view one major differ tls dtl tls defin ill-form messag unrecover error wherea dtl specif allow connect continu case make protocol sensit even slight code error think lucki thirteen better try implement,2014-06-29 22:47:27.223 UTC,107,24480942,work peer peer network applic cannot solv go provid secur udp socket want reinvent wheel method choos implement secur idea gener rsa key everi peer share key insecur socket first keep connect secur key sure implement rsa secur go use c++ project thank much,0.14953271028037382,16,c++ security sockets,implement secur udp socket,5,security|rsa|insecure|tls|openssl,0.5888178944587708
exactli know auth method work want write ever write someth understand? learn least one underlay concept similar everi librari python repoze.what highli recommend oauth mani open sourc librari avail implement authent system ordinari http vulner replay attack attack sniff sha1username+password resend everi time he/sh want log make authent system work need nonc want look http digest authent tip,2009-09-28 08:57:06.653 UTC,198,1486056,exactli know auth method work want write own.so want following.a client send http username+passwordor sha1username+password server get username+password gener big random number store ina tabl call tokensin databas along ip give client exact number.from request made client accompani tokenand token tabl token request fail.if user made request 2 hour token expire.if user want log make request /logout server serverdelet tabl token entri contain token request /logout origin ip mayb reinvent wheel. good question therei auth system alreadi work name oss c++ librari python librari avail ? sure find auth system configur take longer thanwrit hand know secur delic problem amapproach doubt capabl write someth secur enough good oss c++ http librari ? plan write rest desktopcli web app depend avail librari choos write itin c++ python,0.11616161616161616,23,authentication c++ http python rest,auth method http and/or rest librari python and/or c,10,authentication|username|password|availability|security|oauth|vulnerability|attack|snif|nonce,0.5887306332588196
safe achiev gener sign data trust environ applic run client pc gener run trust environ trust motor guess run kind firmwar commun motor gener sign file applic simpli pass btw confus encrypt sign encrypt file make sure nobodi els read guarante manipul sign file protect manipul want protect manipul prevent unauthoris read encrypt sign logic encrypt sign kind revers sign done privat key verif possibl anyon public key encrypt done public key readi possibl anyon privat key show trust issu sign deliv privat sic! key client need measur prevent extract privat key fundament imposs without special hardwar make differ privat key client/motor even special hardwar someon abl extract key motor secur broken motor data extract motor? obd port? proprietary? want code easili revers consid hardwar https://www.google.com/search?q=encryption+ic&amp;tbs=qdr:i even secur recommend man-in-th middl approach send data email etc batch process separ server/network compar data custom feedback goe back custom never know ip network everyth save upon alreadi mention pal gonna need asymmetr encrypt 2 distinct key encipher decipher thu aes symmetr encrypt system help term publicand privat subject mean every1 know public key no1 except special person know privat key term imho appli case key privat accord applic prefer call server client key project server refer mainten servant client motor ecu.main problem face possibl expos client key via download microcontroller/fpga firmwar hacker assum rs232 connect firmwar [up/down]load upgrad need guard unauthor firmwar manipul gonna investig task modifi firmwar loader one-time-password authent rs232 everi firmwar transfer intent authent identifi author legal mainten agent sinc firmwar manipul done factori - use direct wire connect - risk man-in-the-middl attack,2019-03-08 08:28:15.393 UTC,364,55059313,compani sell car motor sold motor get broken want client motor owner run applic read data motor save file job write applic problem file secur file store plain text client chang problem realiz realli know authenc data client send motor us phisic run applic - cost time money suppos need encrypt file mayb aes encrypt subproblem becom store password encrypt bit googl told basic done 100% safe manner thing use obfusc white box cryptographi safe client big motiv crack stuck tri find proper solut wonder far knowledg peopl stackoverflow advis solv problem,0.1620879120879121,59,c++ encryption file passwords,encrypt file hide password,19,encrypt|crypt|password|security|aes|safe|obfuscate|crack|signing|trust|protect|authorise|unauthorise|private key|public key|cipher|hack|authentication|attack,0.5876350998878479
direct attent manual page one typic bio pair place tls/ssl i/o applic control use applic wish non standard transport tls/ssl normal socket routin inappropri bio openssl input/output source/sink abstract layer brief exampl toward end manual page seem describ want perfectli summar creat link bio pair attach new ssl session one half bio pair instead socket ssl session normal read/writ tls-encrypt data bio pair take data handl reading/writ socket point whatev want bio pair form effect someth quit analog bi-direct pipe file descriptor give someth along line except end pipe bi-direct one thing care understand semant data get buffer intern intern bio pipe correctli deal exampl ssl-level routin mostli behav connect non-block file descriptor behav accordingli data underli bio pipe intern buffer full,2019-09-02 14:33:59,239,57758750,improv exist c++ commun modul ad full cryptograph function want full function openssl handshak key agreement key gener encrypt make creat channel server client secur problem want give exist socket-manag method simpli openssl task modul must still control file descriptor socket construction/destruct messag sending/receiv read sourc code openssl lot late notic use state machin state machin initi construct send messag client hello handshak tri figur prevent statemachin sending/receiv messag still maintain function notic openssl use lot function pointer found ssl_method_st store ssl_st structur mayb somehow pointer function without call ssl_set_fd make work? expect openssl construct encrypt requir messag clienthello serverhello whenev need instead send give construct messag modul,0.11715481171548117,28,c c++ openssl sockets,openssl librari without socket manag,8,openssl|ssl|crypt|encrypt|security|scripting|tls|transport,0.5867718458175659
far program solut go need openssl gnu tls two latter lot cleanli written openssl mani pitfal realli eleg solut one openssl via boost::asio solut probabl suitabl start new project term user-spac solut program run specifi user probabl setup ssl tunnel highli depend want connect establish basic two option neither ssh one ssl/tl give secur local user requir build program two ipsec openvpn local-us rule firewal end restrict tunnel user run task quesion well ssh tunnel proxi mode connect one machin proxi port client connect local port machin ssh proxi tcp connect remot machin option need ssh command comment point least theori risk program client machin climb onto port howev ssl requir lot mechan realli want -l dive sourc ssh come scheme -l,2010-01-16 23:29:10.98 UTC,199,2079366,non-program question exposit 1 use linux 2 two c++ program client server run differ machin current talk tcpip sourc code program 3 neither program buffer flow check / defens man middl atack / mac / encrypt 4 want add extra layer complex program 5 want two program talk ssh channel client &amp server run machin multi-us open port use access question least intrus client&amp;serv talk secur channel? thank,0.135678391959799,27,c++ security ssh,secur commun two c++ program ssh,11,security|ssh|defense|encrypt|intrusion|openssl|ssl|tls|tunnelling|ipsec|firewall,0.586445152759552
clarifi need? need custom authent authorization? tls handshak complet grpc auth inform authcontext make author deci addit jiangtao answer relat grpc_server_credenti probabl want take look grpc_auth_metadata_processor server process auth metadata request determin whether request allow descript look addit author deci besid grpc authent case bad idea separ author logic apart grpc probabl normal grpc authent inform authcontext jiangtao mention proceed custom logic inject author logic grpc stack good choic plea let us know question happi help!,2020-03-11 07:53:22,109,60631384,want implement custom authent logic user author special method want server side session variabl repr user id request possibl implement behavior c++ grpc server,0.12844036697247707,14,c++ grpc,c++ grpc servic store custom session data,6,authentication|authorise|tls|credential|scripting|inject,0.5861501693725586
,2018-07-10 07:58:54.84 UTC,77,51259965,differ applic must commun among udp tcp one link two specif applic idea encrypt commun use aes store password somewher comput encrypt password use cours applic chang languag use c++ think libcrypto++ open suggest know openssl tls etc realli simpl encrypt payload custom applic protocol particular problem pay attent implement messag boundari etc? anoth question possibl share key central server via ssl encryption? done applic startup password store ram,0.19480519480519481,15,aes c++ encryption tcp,simpl payload encrypt c,7,aes|encrypt|crypt|password|openssl|ssl|tls,0.5859456062316895
ldap protocol use connect ldap ssl tunnel mean start ssl session tls depend ldap version ldap protocol connect server window ldap protocol http://support.microsoft.com/kb/938703,2013-05-13 12:56:44.027 UTC,62,16522621,write program connect ldap server run port 10389 abl success bind server user dn password here’ sampl program connect via ? ldap server listen port 10636 need program connect “ldaps” port 10636,0.25806451612903225,16,c c++ ldap,bind ldap server ldap,5,ldap|password|ssl|tunnelling|tls,0.585282564163208
googl chrome browser implement bsd licens reus http://chrome-browser.googlecode.com/svn-history/r9084/trunk/src/net/base/ssl_client_socket_win.cc code white paper use microsoft window schannel sspi www.coastrd.com googl suggest site http://www.codeproject.com/kb/ip/sslclasses.aspx,2010-04-06 12:06:42.677 UTC,44,2584630,want implement ssl client use sspi.wher find step-by-step guid code exampl etc.? thank advanc,0.13636363636363635,6,c++ security ssl sspi winapi,implement ssl sspi start,2,security|ssl,0.5840019583702087
manag figur method pass construct context maximum minimum support version method exact protocol use want multipl protocol special method exampl specifi version enabl tls 1.0 1.1 1.2 disabl 1.0 option work fine leav 1.1 1.2 enabl,2017-11-03 13:00:15.037 UTC,124,47096415,tri ssl server support tls 1.1 tls 1.2 support earlier version configur ssl context even tri clear option somehow default even reduc configur tri connect tls 1.1 client callback still give error code connect tls 1.2 client everyth work fine construct ssl context chang second paramet tls 1.1 work fine tls 1.2 becom unavail tri boost version 1.54 1.65.1 openssl version 1.0.2g 1.0.2l seem case run linux mint 18.2 allow tls 1.1 tls 1.2,0.1532258064516129,19,boost boost-asio c++ openssl ssl,make boost::asio ssl server accept tls 1.1 tls 1.2,4,openssl|ssl|tls|availability,0.5838500261306763
object programat gener certif pass obsolet shame chrome does. do? prefer connect ecdh idea up.. tri set cipher list . usual enough sinc want ephemer key exchang whihc good thing remov rsa key transport base exampl documentation. see ssl/tl client openssl wiki client show context server probabl want context option ssl_op_safari_ecdhe_ecdsa_bug openssl certif gener dhe exchang certif rsa key dss key ecdsa key key certif use sign server messag hand waiv use server authent ephemer key exchang differ ensur cipher suit string sinc use cipher suit srp psk remov rsa still show server authent key transport,2015-05-19 07:34:17.067 UTC,161,30319394,beginn matter secur openssl object programat gener certif pass obsolet shame chrome certif use gener use even though tri set cipher list server context use base exampl document tri follow code instead work error give do? prefer connect idea need secur within reason knowledg secur realli limit work though help appreci pleas provid code answer command-lin gener,0.19254658385093168,31,c++ openssl x509,openssl certif gener dhe exchang,10,openssl|ssl|certificate|security|cipher|rsa|transport|ecdsa|signing|authentication,0.5810340642929077
least start http://www.ibm.com/developerworks/linux/library/l-openssl.html good luck,2010-12-05 02:56:08.297 UTC,39,4357109,im work assign use open ssl c++ need establish secur connect client server transfer encrypt file anyon give refer book site ect one thank lot,0.23076923076923078,9,c++ encryption openssl ssl,openssl establish connect client server,5,encrypt|openssl|ssl|signing|security,0.5795928239822388
