answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
short answer disabl safeseh reduc program secur detail safeseh compil protect window environ seh structur except handler record laid follow usual seh-bas attack reli overwrit one record applic throw except detour control flow code take account dep/aslr protect system assum known +x locat precis often simul eh return fetch next evil-craft pointer jump shellcod safeseh work instruct oper system first check handler pointer valid tabl known valid ehs jump restrict process special circumst applic still vulner seh-bas attack less like take place significantli harder craft link non-safeseh compil modul linker abl gener trust tabl eh locat simpli cannot tell valid ehs thu error get logist restrict window os engin compat reason problem bound control address fall rang load modul execut imag led choic disabl option default leav user choic whether enabl applic desper need secur reput scenario potenti threat enabl recompil modul order,2014-08-01 13:08:32.99 UTC,182,25081033,tri function exampl give follow error releas libboost_context-vc120-mt-s-1_55.libjump_i386_ms_pe_masm.obj error lnk2026 modul unsaf safeseh imag clear option project set understand actual affect behavior except handl program c++ except seh? btw use msvc-12.0,0.11538461538461539,21,boost c++ exception-handling visual-studio visual-studio-2013,safeseh:no option actual,11,safe|unsafe|security|protect|attack|shellcode|validate|vulnerability|signing|trust|threat,0.6381082534790039
look wrong inform thread token retriev ident user imperson need look retriev user howev rather go great length work face imperson usual specifi part api contract ignor problem,2014-04-07 16:06:09.167 UTC,108,22917536,parent process use logonus access token use file access differ token process start dll find nt user name file access process under? specif file locat howev know guarante access path context dll use follow psid return refer window user log process rather write treat as! new question light comment / answer @arx use handl openthreadtoken get launch user imperson user p.s winsecurityinfo::getaccountsid wrapper around lookupaccountsidp.p. tri fals true openthreadtoken chang,0.027777777777777776,3,c++ file-security winapi,independ dll find token file access made,3,security|user name|insecure,0.6366358399391174
object check password usernam correct statement look keep get user password right one come rewrit code comma oper replac || two basic way argument relat one logic &amp;&amp one logic || first one condit true second one one condit true matter put comma oper second argument taken account want comma think want logic oper logic case want fals condit true chang statement say better statement want true either fals need logic simpler approach loop forget statement altogeth,2018-04-14 03:55:06.603 UTC,126,49827732,follow code tri check multipl paramet check usernam password correct whatev reason run program put incorrect usernam correct password allow login do...whil section put wrong usernam right password abl login correctli still even though usernam incorrect check usernam password? help appreci,0.11904761904761904,15,c++ do-while if-statement,use multipl paramet condit statement,4,username|password|login|forge,0.6332041621208191
alway flag creat file method close file handl clean issu time base kernal issu window work around resolv issu,2016-05-31 19:49:45.577 UTC,61,37554455,written dll load servic process run local system abl delet file create? succe run delet file fail access deni execut follow pass secur attribut succe give everyon full control want proper,0.03278688524590164,2,c++ file-access security service,deletefil fail createfile/clos handl system servic account,1,security,0.6306419968605042
,2015-04-24 07:37:37.09 UTC,38,29841456,creat secur attribut empti dacl access grant anyone? possibl via api initializesecuritydescriptor setsecuritydescriptordacl? one less obviou know secur string shown find string hard understand therefor look straightforward mainten purpos thank,0.21052631578947367,8,c++ security windows,creat secur attribut zero access,2,security|scripting,0.6300116777420044
group interact logon sid authent user etc volatil ad system user log part token object logon session apis/tool administr user account gener deal token log user token focu thing part user account databas sam and/or activ directori,2012-03-06 10:07:09.613 UTC,56,9581501,gettokeninform tokengroup return much longer list user group command list local user group,0.07142857142857142,4,c++ security winapi windows,gettokeninform tokengroup,3,security|authentication|user account,0.6291024684906006
inde precis threadsafeti appli call fd regardless fd threadsaf syscal freeli downgrad cours still fd nobodi forc non-threadsaf object noth stop creat two instanc tie fd.just avoid doubl close similar/rel answer avoid data race `asio::ip::tcp::iostream,2018-01-17 08:55:28.287 UTC,95,48297084,thread safe accord man page attribut section attribut top explan term use section see attributes7 want wrap abl boost::asio::io_servic accord refer thread safe thread safeti distinct object safe share object unsaf understand correctli safe read / write use / multipl thread / wrap kind downgrad nativ allow understand correct,0.12631578947368421,12,boost boost-asio c++ multithreading,boost asio stream_descriptor event fd thread safeti,4,scripting|safe|unsafe|threadsafe,0.6286988258361816
user creat file file owner user default therefor run command administr creat file file own administr either need find smaller command administr creat ton file need add anoth command chang ownership file back user must confess experi window program come linux world sure someon els help find suitabl command post code help us understand tri,2011-04-08 23:53:57.447 UTC,109,5601899,app start new process shellexecuteex runa verb order administr privilegi new process creat file user folder file read built-in user administr access file problem xp vista tri read setnamedsecurityinfo doc complex newbe somebodi tell enabl file read access built-in user ? thank,0.027522935779816515,3,c++ restriction runas security winapi,shellexecuteex + runa + file access permiss,2,security|privilege,0.6276990175247192
reliabl handl signal pthread program mask signal wish handl everi thread creat dedic signal handl thread loop around call signal handl thread ordinari mutex-protect share variabl / wakeup inform thread signal receiv exampl dedic signal handl thread safe lock mutex chang flag sinc ordinari thread context signal handler,2020-03-22 18:20:15,114,60803245,multithread applic need stop grace interrupt termin etc signal goe snippet illustr relev part logic see situat even notifi still scenario describ in-lin comment thread goe sleep 1 hour happen mutex around variabl allow thread lock mutex check condit right variabl variabl add someth handler avoid question possibl mutex without potenti deadlock problem trick weak sleep thread signal,0.12280701754385964,14,c++ linux multithreading pthreads signals,mutex signal hander,4,signing|deadlock|protect|safe,0.6274822354316711
,2014-03-26 10:01:27.637 UTC,51,22657393,sure mani experienc symantec endpoint abil prevent user kill process result access deni user even kill perform via local administr system user id figur introduc someth similar code anyon experi point correct direct prefer c# expect someth lower level c,0.0392156862745098,2,access-denied c# c++ security symantec,replic symantec endpoint access deni secur,1,security,0.6261106133460999
technic call write function insid signal handler noth prevent reason discourag signal handler handl oper anoth signal rais make signal handler jump higher prioriti signal handler kind lead race hard debug problem awar order handl signal that reason signal handler suppos light avoid hard debug race condit usual flag indic signal rais handl main anoth thread read flag call non async safe function within signal handler? impossible? safe result undefin behavior - like deadlock thing happen reason function call label async signal safe purpos mark safe call within signal handler linux man page async-signal-saf function signal handler function must care sinc process elsewher interrupt arbitrari point execut program posix concept safe function signal interrupt execut unsaf function handler call unsaf function behavior program undefin posix.1-2004 known posix.1-2001 technic corrigendum 2 requir implement guarante follow function safe call insid signal handler . function call list safe call within signal handler,2015-12-25 18:20:57.95 UTC,185,34465275,call non async safe function within signal handler? impossible? look set flag within signal handler print someth main code case signal handler defin logic flow program,0.1837837837837838,34,c c++ c++11 function signals,signal handler async safe function,5,signing|safe|race condition|deadlock|unsafe,0.624160647392273
thread safe overload function need control block thread-saf mean multipl thread thread use separ even object copi,2017-02-11 06:23:15.397 UTC,61,42172988,per c++ document control block shared_ptr thread-saf ie operator= reset access multipl thread without explicit lock see strang behavior share object doubl freed occasion address sanit output gcc-6.2 llvm-3.9 show behavior bug c++ librari,0.13114754098360656,8,c++11 multithreading shared-ptr thread-safety,c++11 share pointer thread safeti broken,4,thread-safe|safe|double free|sanitise,0.6232660412788391
deleg c# either synchron asynchron c++ function pointer synchron unless write multi-thread capabl pointer c/c++ refer full-blown object c function pointer object-ori languag support deleg true function object deleg c# type-saf function pointer built iter guarante point valid function specifi signatur unlik c pointer cast point know support concept iter multipl bound function c# deleg multi-cast mean iter multipl function exampl,2011-11-11 16:49:14.85 UTC,84,8097244,possibl duplic function pointer c#? interest find differ deleg c# function pointer c,0.11904761904761904,10,c# c++ delegates function-pointers,differ deleg c# function pointer c+,4,delegation|type-safe|validate|signature,0.6226533055305481
local administr account = god least box defin special privileg account servic run make acl protect file allow access user machin admin disallow interact login use servic account primari concern tamper interact user need polici wherebi local user run default local admin right unfortun cannot allow partial local admin right - noth know enough dacl say whether accomplish want think coupl thing make harder someon tamper file addit restrict local administr account servic start automat open file immedi share option long servic open anoth process abl open comput hash file content plu salt hardcod servic store somewher els e.g anoth file registri even onlin next time open file verifi hash tell someon tamper file sinc last time open foolproof stretch sound goal simpli make harder foolproof method stop user administr privileg,2013-02-01 14:07:22.227 UTC,194,14648087,possibl select secur descriptor use dacl string file open window servic ordinari process even process run local administr account? clarifi need make reason hard non-techn user open notepad tamper need work programm will dedic month life revers engin crack prefer achiev use dacl instead lock file window servic need run time file protect,0.08247422680412371,16,c++ dacl security winapi windows-services,creat file open window servic,9,security|scripting|tampering|crack|protect|privilege|login|hash|salt,0.6215403079986572
overthink singl mutex protect entir contain suffici insist implement kind complic design global contain mutex individu getters/putt need acquir share lock global mutex lock individu hash bucket rehash acquir exclus lock block getters/putt,2019-10-27 02:34:26,94,58576227,tri creat hash map thread-saf vector mutex bucket hash map support reader-writ lock entri hash map howev want rehash hash map want lock whole map reads/writ occur rehash think need addit mutex howev gets/put method need acquir mutex? block thread reads/writ rehash occur block write read happening? current hash tabl class look,0.1702127659574468,16,c++ c++11 hashmap multithreading mutex,lock hash map rehash,4,hash|thread-safe|protect|signing,0.6179359555244446
try code call win32 api function msdn exampl,2019-05-08 14:57:10.613 UTC,43,56043589,recov privileg usernam exampl privileg se_assign_primary_token_privileg se_audit_privileg se_debug_privilege. search microsoft document found gettokeninform https://docs.microsoft.com/en-us/windows/desktop/api/securitybaseapi/nf-securitybaseapi-gettokeninform understand access privileg see valu privileg anyon alreadi method exampl proceed pleas,0.3023255813953488,13,access-token c++ winapi window,recov privileg gettokeninform ? c,5,privilege|username|signing|audit|security,0.6145236492156982
idea build crash logger signal handler fundament flaw note section sigact man page follow function either reentrant interrupt signal async-sign safe therefor applic invok without restrict signal-catch function [… async-sign safe function list omit …] function list consid unsaf respect signal say behaviour function call signal handler undefin gener though signal handler littl flag action safe none safe call within signal handler almost certainli stuff within unsaf signal-provok function backtrac evid caus signal handler context kernel backtrac obtain examin stack frame construct call statement function prolog signal handler invok normal function call particular reason expect chain stack frame properli fact signal handler made run complet differ stack normal code see entri number 2 special address 0x000000000000000c know interrupt descript tabl accord http://en.wikipedia.org/wiki/interrupt_descriptor_t stack fault howev ken point bad tri rememb licens plate car hit aorta torn apart for? mayb instead try learn strace http://en.wikipedia.org/wiki/strac,2014-01-23 08:28:18.373 UTC,191,21302960,implement simpl crash logger c++ applic test linux yet os x specif trace item interest one thatr caus signal print entri number 2 happen fix this? p debug build actual segfault simul call method turn call,0.1256544502617801,24,c++ callstack macos signal-handling stack-trace,backtrace_symbol fail print function caus signal,4,signing|safe|unsafe|scripting,0.6106777191162109
buddi function see https://msdn.microsoft.com/en-us/library/windows/desktop/aa379159v=vs.85.aspx,2016-12-28 14:56:38.143 UTC,73,41364503,tri programmat delet user profil right use deleteprofil api unfortun want account sid first paramet magic api take usernam spit sid correct? seem find anyth onlin use nativ code use .net manag code want wmi queri powershel cmdline tool etc know net32api delet account still leav artifact profil directori etc want cleanli delet profil obvious elev code thank,0.0410958904109589,3,c c++ windows windows-security windows-users,window user account sid account name,3,security|user account|username,0.610532820224762
comment said want createprocessasus find follow sampl code msdn help use success year ago http://support.microsoft.com/kb/165194,2011-10-11 19:48:07.437 UTC,88,7731654,document state createprocess creat process run call process’ secur context current imperson token’ secur context mean permiss new process regardless imperson not? follow code fail access_deni error process run administr process imperson normal user “test” process start new process b call createprocess process b call openprocesstokengetcurrentprocess token_queri . step 4 fail access_deni error 5 check process b run administr process fail it’ run user context process,0.03409090909090909,3,acl c++ process security windows,imperson createprocess,1,security,0.6093292236328125
posix function name look window equival http://msdn.microsoft.com/en-us/library/1w06ktdyv=vs.80.aspx permiss say allow even look name file e.g deni access directori abil see file even extent confirm deni exist clear secur hole possibl see obviou administr account search file probabl annoy user like need enter credenti administr account user access administr account hope simpli work anoth possibl find exploit secur hole let want even though realli suppos abl least equal problemat -- nearli hotfix servic pack etc plug secur hole exploit code quit work likewis least reason chanc sort anti-malwar softwar decid less correctli code naughti tell user bad thing shell function altern mimic delphi/bcb employ file thu check whether exist situat refer complet artifici relat everi default instal assign even unprivileg user user right call bypass travers check secur set -> local polici -> user right assign :it mean practic purpos abl find file exist know path name yes jerri right secur hole calcul one privileg user right exactli ignor certain permiss issu purpos privileg window trie winapi call createfil second paramet 0 ? descript http://msdn.microsoft.com/en-us/library/windows/desktop/aa363858%28v=vs.85%29.aspx part point paramet zero applic queri certain metadata file directori devic attribut without access file devic even generic_read access deni,2012-06-28 15:31:07.413 UTC,527,11247980,least three techniqu detect file exist queri file attribut findfil specif filenam instead search pattern open file read mode look result error seem suffer fals neg told file exist actual due either glitch file-io network work due file permiss issu custom see file exist explor delet file given access deni try view file unsuccess replic exact behavior creat situat file exist due restrict permiss cannot see file folder user credenti getfileattribut findfil fopen return failur i.e file found file look folder differ account - say network admin see file certainli exist end user anyon end situat opaqu concret idea - mayb power failur file previous open mayb sort network glitch caus file handl remain lock dead process foreign pc ...? make stuff idea caus situat aris howev realli abil queri window know fact file x exist anyon know techniqu honestli answer question regardless user permiss assum allow queri content folder - ask unauthor access scenario - normal user x edit file still want know file exist hokay - get bizarr use file detect techniqu work long ask twice first time alway tell exist second+ tell yup open file question share folder window server 2008 ntf drive share everyon full control manual ad everyon deni read acl file order simul custom problem deni read access file share folder file live use explor make modif softwar command line util see file exist local admin account server cannot see even exist local workstat log standard user window 7 uac enabl non-elev explor / applic appear file read-access explicitli deni file visibl longer except account deni appli local admin back-door see file despit deni acl tri findfirstfil getattribut createfil _taccess_ pathfileexist everi case first attempt access file indic file found second attempt row result no-error file found cannot begin explain result think point need run test local remov network file share mix result make whole heckuva lot sens fltmc output folder local admin account server,0.036053130929791274,19,c++ filesystems security winapi,detect file exist w/o get derail permiss issu,9,security|credential|authorise|exploit|malware|signing|privilege|bypass|scripting,0.609225332736969
thread iter share variabl safe read one thread modifi anoth thread iter differ variabl collect modifi ok read list differ thread modif contain fall ub,2018-01-24 09:02:38.987 UTC,56,48418490,given bidirectionaliter creat singl writer thread safe increment iter assign time one reader thread derefer ? ps protect ever becom first check,0.125,7,c++ iterator stl thread-safety,concurr stl it++ *it safe,4,thread-safe|safe|signing|protect,0.6083493828773499
abl disabl hook instal hook call hook correctli want make sure hook first hook go call order hook call seem document easi enough check trial error instal sever hook differ process see call first like case first hook instal first call easi option make sure instal hook soon possibl first hook call instal last one tricki make sure time last hook instal hackish creat thread everi second remov hook add solut far perfect consid order document conceiv chang point futur possibl hook invoc order complet random case solut much good,2011-10-10 23:11:46.463 UTC,118,7719693,process secur permiss disabl window load global window hook dlls?i want disabl setwindowshookex want disabl hook dll load process,0.025423728813559324,3,c c++ setwindowshookex winapi windows-security,prevent hook dll load,2,security|hack,0.6042907238006592
easiest solut directori alreadi restrict administr user mean built-in administr account administr role program? first case ntf secur as-i need creat fooadmin group creat directori restrict fooadmin member,2014-10-29 06:12:59.537 UTC,86,26623794,hello look see good secur file window current write read file window use c++ write read wonder better method sinc sensit data essenti data alreadi encrypt secur environ prevent non-administr user write data read even though data alreadi encrypt nice requir administr privileg order prevent denial servic scenario thank,0.09302325581395349,8,c++11 file-io security windows,secur data file window c,3,security|encrypt|privilege,0.5994997620582581
,2016-09-26 15:51:36.713 UTC,45,39707208,program run process abl memori dedic process return valu io includ file system access registri access etc point execut 3rd parti code result without security/st risk someth prefer someth c# anyth help found appdomain seem manag code,0.044444444444444446,2,c# c++ security windows,launch process io permiss,1,security,0.5994016528129578
boost::asio handl signal async_wait method boost::asio::signal_set handler async_wait want call signal handler context,2014-01-12 15:45:26.657 UTC,77,21076670,need captur event termin resiz captur although method welcom sigwinch follow hope someth post work onto intern return thu race condit howev doc seem impli safe manipul ie flag pick main thread part event loop problem asynchron loop anyth loop flag creat deadlin timer check period seem real hack question understand signal correct? insight appreci,0.11688311688311688,9,boost c++ ncurses signals,call function std::signal handler sigwinch,4,signing|race condition|safe|hack,0.5971425771713257
comment previou answer alreadi point need aw big hammer one hammer logon process perform tailor provid custom gina.dl effect current process extrem tri achiev user administr re-grant account right effect logout login whatev tri depend client machin busi logic look wrong go,2012-01-19 20:29:07.9 UTC,116,8932811,use function disabl sesystemtimeprivileg token obtain function run error abil chang time manual window 7 still enabl think set privileg current process program current user access token current log user get token date/tim control panel anoth entir approach this? goal win7 logged-in user abl chang system time access group polici target machin disabl function programmat program atl/mfc access caccesstoken class help,0.04310344827586207,5,c++ security windows,disabl abil window user manual chang system time via adjusttokenprivileg,3,security|privilege|login,0.5944474339485168
thread safeti neither re-entr thread safe fact maintain intern seed deep water requir read modifi write threadsaf assign thread-saf e.g two thread write memori time undefin result good old-fashion data race say realli fat platform,2017-11-06 14:12:54.657 UTC,57,47138893,point none thread safe atom even though behav atom hardwar make longer compil,0.14035087719298245,8,c++ c++11 multithreading,c++ boolean compound assign thread safeti,4,signing|safe|threadsafe|thread-safe,0.5888167023658752
figur use atl. cours real code contain error check,2008-10-24 19:04:55.86 UTC,34,234872,c++ applic store common user data want make sure user group write permiss folder vista,0.058823529411764705,2,c++ security winapi,chang folder secur permiss via win32 api,1,security,0.5855227708816528
want offer except guarante default assign oper nothrow normal need write one default copi assign necessarili achiev even basic guarante resourc leak class invari preserv assign data member leav target state class invari satisfi depend particular class assess default oper class -- throw throw leav object invalid state suppress weaken defin class invari help user least one special case data member except one nothrow assign special one strongli exception-saf assign first data member class default assign oper strongli safe want comment quit care reli though prove quit fragil,2012-11-12 09:48:59.387 UTC,144,13341456,understand c++ implicitli gener assign oper member-wis copi seem confirm answer member copi except thrown e.g resourc member alloc object copi stuck invalid state? word implicitli gener assign oper achiev basic guarante strong guarantee? want strong guarante class copi must implement assign oper manual copy-and-swap idiom,0.11805555555555555,17,assignment-operator c++ exception exception-safety,exception-safeti c++ implicitli gener assign oper,4,signing|safe|validate|leak,0.5851379632949829
modifi c++ applic check role well consid break part c# applic multipl assembl specif take role part c# applic compil dll com/activex extens call c# dll via com check permiss,2009-01-20 17:04:26.227 UTC,120,462160,first know probabl tall order but. softwar interact hardwar compani produc softwar load .net assembl act interfac hardwar current launcher applic written c# provid role base secur launcher launch c++ execut command line argument .net assembl via process c++ execut load suppli .net assembl use perform action problem launch c++ applic process lose role base secur context provid launcher launch c++ applic keep role base secur context? thank take time read question pleas let know thank adam,0.041666666666666664,5,c# c++ security-roles,launch c++ execut c# app keep role base secur context,1,security,0.5844065546989441
flag pass empti acl remov entri file got previou parent look someth expand harri answer full code keep mind call instanc requir privileg cannot call servic run network servic local servic limit permiss,2013-07-08 21:58:05.393 UTC,109,17536692,windows/c++ look recommend reset secur attribut file move new folder standard creat file download server creat file temporari folder file stream file append download complet move file final destin movefil transfer secur file file move certain configur caus problem -- secur default final folder match origin folder cannot mess folder security.. ultim perform oper file move current think fetch secur attribut folder goe appli file move complet,0.07339449541284404,8,c++ security windows,reset file secur inherit movefil oper,2,security|privilege,0.5839130282402039
ace contain access right secur identifi sid identifi trust right allow deni audit ace access control entri one-to-on correspond user group ace access control list acl appli one trust one trust multipl ace administr group two ace one type deni anoth type allow anyon tell user list secur tab ->advanc file permission. give consist number permiss entri file properti -> secutiri -> advanc,2020-02-18 12:46:02,113,60281226,void main { }` correct number ace secur tab file properti ?there 9 member secur tab file properti access control list consist 13 ace.can anyon tell user list secur tab advanc file permiss,0.11504424778761062,13,c++ winapi acl,number ace file - 9 member secur tab file properti return 13 ace acl,4,security|access control|trust|audit,0.5837532877922058
cannot inform without use api,2017-03-02 03:06:36.163 UTC,40,42546086,write program detect hidden process c++ win32 api finish api hook hacker someon els make cannot find hidden process usual? inform without use api,0.05,2,c++ hook process security winapi,process inform window without use api,2,security|hack,0.5766472816467285
absolut race condit sever thread read write access differ instanc safe long insert object differ key differ instanc read write instanc concurr spec clearli guarante safeti implement ok think intuit probabl specif clearli make guarante assum race condit sinc guarante,2013-03-08 16:24:49.743 UTC,76,15298631,although case explicitli mention thread safeti paragraph document know consid safe one writer call list list alway one element least list auto-unlink type intuit tell reason raci case,0.13157894736842105,10,boost c++ c++11 thread-safety,thread safeti guarante boost::intrus,4,thread-safe|safe|intrusion|race condition,0.5707657337188721
think tri possibl account try gain privileg use window featur creat new process user prompt admin account give program requir access creat firewal rule program take look createprocessasus logonus basic order succeed tri need token repres administr account account admin privileg,2011-04-16 11:53:05.36 UTC,197,5686273,basic requir - run applic smoothli window creat firewal rule prompt window firewal turned-on log system user admin privileg run applic first time firewal come prompt inform allow app creat rule nice howev turn-on pc log non-admin user run applic firewal show prompt expect howev click option admin user firewal prompt keep pop continu even though click allow /ok everi time prompt appear prompt goe away click cancel / block applic run obvious want come million $ question chang applic code run smoothli creat firewal rule success first time click firewal prompt allow applic exactli work run applic user admin privileg done bit search onlin come understand non-admin user cannot modifi firewal rule cannot even creat them??? btw test scenario window xp vista 7 x86 x64 result someon encount / solv similar issu pleas share knowledg miss someth pleas make understand miss thank,0.08629441624365482,17,c++ firewall non-admin security windows,creat firewal rule process run non-admin user account,4,firewall|security|user account|privilege,0.5693759918212891
dacl control access sacl monitor access realli want know everyth look includ thing usb drive acl assign probabl need hook wh_shell notifi shell someth detour librari hook shell thing findfirstfil findnextfil createfil createprocess creat process hook findfirstfil findnextfil etc keep track program realli want someth difficult around howev probabl suppli shell,2011-03-08 17:29:23.387 UTC,107,5236067,two quick qs 1 possibl write program keep record folder file user access to? i.e brows 2 control his/her access? deni access folder program file .. know file system secur stuff meant first monitor system keep record user file system activ pc possibl control tnx,0.028037383177570093,3,c++ file security winapi windows,c++ file folder access view control,2,security|signing,0.5681478977203369
applic allow requir privileg control window firewal api describ detail window firewal advanc secur howev permiss exactli firewal design - protect comput user undesir applic,2017-12-14 20:02:17.687 UTC,67,47821196,applic execut tracert determin host execut firewal block icmp request disabl firewal applic run normal result ok need solv problem applic c++ multipl comput run applic viabl disabl firewal one one,0.16417910447761194,11,c++ firewall rules windows,allow request icmpv4 applic c++? window 8.1,5,firewall|privilege|security|signing|protect,0.5658438205718994
one best error free way wrap thread safeti around tradit thread-unsaf class monitor let access method wrap class thread safe member function call perform lock see origin answer inform magic make multipl call logic threadsaf discuess answer system achiev aswel on-go intern team discuss mean thread-safeti slava comment though length technic thread safe realiti boil ambival essenc probabl imposs answer simpl question yes no? view thread-safeti requir clean semant regard parallel execut oper class threadsafevector thread-saf function guarante follow parallel execut oper atom interleav thread result inconsist state lock visibl state propag seen thread memory-barri induc mutex-lock call class thread-saf requir possibl aggreg usag thread-saf i.e serial execut method class thread-saf exampl cours line thread-saf atom class even provid tool someth construct non-thread-saf sequenc thread-saf oper mean thread-saf oper realli thread-saf thread-saf effici easili make effici use either c++14 boost c++11 two thread ask size problem howev thread ask size anoth want add element one allow access chang code thing keep mind mutex non-copy mean class non-copy make copyabl implement copy-constructor bypass copi mutex alway make mutex contain modifi mutex mean modifi content class compat ad method mean method modifi anyth within class good practic imho safe use safe useless time got length well chang reason unlik use this? call though vector look thread safe soon start see exampl want add task vector smaller 5 keep bigger 5 properli work multi-thread environment? add logic vector becom complic provid thread-saf howev problem add method allow access element without loos thread safeti kind thread-safeti ineffici sometim want iter whole contain sometim want add mani element one anoth altern put respons lock caller much effici read write lock increas effici multipl reader time thread current write yes public method protect lock special member function copy/mov constructor/assign implicitli delet neither copyabl movabl,2016-09-09 17:38:02.773 UTC,356,39416978,question regard term thread-safeti let give exampl call class i.e method thread-safe? edit [sunday 9 pm cest] get good yes but-answ altern implement provid view answer basic boil simpl question whether thread-safeti class make strong atom visibl guarante parallel execut method whether class make guarante stretch beyond scope exampl serial execut,0.1151685393258427,41,c++ multithreading thread-safety,thread-saf vector implement thread-saf,7,thread-safe|safe|unsafe|threadsafe|bypass|protect|signing,0.5654946565628052
chang privileg token add one keith brown good section subject outstand book window secur say lsa finish construct token cannot later inject addit privileges.. wish find book cover current window secur sigh,2013-02-26 12:07:13.99 UTC,94,15088747,want add privileg process token process run admin rights.i adjusttokenprivileg process token contain miss privileg tri add privileg token settokeninform pretti sure build token_privileg structur right invalid_parameter_error call settokeninform think problem use function exist token addit found remark function msdn page token-typ inform access token creat els do? note call createprocessasus fail becuas se_assignprimarytoken_nam privilag thank helper,0.13829787234042554,13,c++ winapi windows,settokeninform privileg,5,privilege|validate|signing|security|inject,0.5635021924972534
,2015-03-02 09:59:27.977 UTC,57,28806921,keep get error 1314 createprocessasuserw regardless privileg accord msdn add se_increase_quota_nam &amp se_assignprimarytoken_nam make sure verifi group polici consol privileg actual ad follow flag retriev token target user use createprocesswithtoken / createprocesswithlogon problemat createprocesswithtoken kick new job mess initializion target process createprocesswithlogon requir password unknown runtim,0.10526315789473684,6,c++ winapi windows windows-security,createprocessasus fail error 1314 even correct privileg,4,security|privilege|signing|password,0.5621318221092224
,2015-09-21 15:09:18.513 UTC,75,32698665,want develop c++ file server process linux abl provid client access file mount usb stick fullfil follow requir runtim client connect access file usb stick mount mount usb stick access client connect restrict usb stick access hdd file allow understand standard confin file access process chroot howev right chroot execut process start point usb stick access confin probabl mount yet question achiev,0.013333333333333334,1,c++ chroot fileserver linux security,restrict access file server usb stick mount runtim,1,security,0.5610071420669556
much safer altern posix 2008 mark olet posix timer timer expir function run thread rather signal handler restrict use async-signal-saf function document http://pubs.opengroup.org/onlinepubs/9699919799/functions/v2_chap02.html#tag_15_08_05 posix timer api instead creat thread mere sleep loop block timer signal thread except thread free whatev function signal handler sinc run separ thread danger interrupt async-signal-unsaf function good start realli want go asynchron signals? otherwis main loop appropi timeout,2011-03-25 19:32:26.793 UTC,105,5437240,need functioneg signal handler c/c++ linux get activ everi n millisecond setup signal etc...to regist timer event millisecond resolut accuraci super critic need within hundr ms new linux realli know start,0.12380952380952381,13,c c++ linux signals timer,linux c/c++ timer signal handler userspac,4,signing|safe|danger|unsafe,0.5609866380691528
,2015-12-28 20:16:51.91 UTC,154,34500133,tri setup sandbox akin chromium particular tri replic trick creat sleep process low-privileg token set high-privileg token temporarili run idea let process initi high-privileg mode revert low-privileg token right run unsaf code far struggl basic test run code quit sure deni list restrict list yet understand correctli irrelev call setthreadtoken unrestrict token run thread figur matter set restrictedtoken howev case new process crash error code 0xc00000a5 processtoken instead restrictedtoken createprocessasus code run fine setthreadtoken anyth much naughty.ex right start infinit loop anyon know wrong here? edit 1 accord page 0xc00000a5 mean status_bad_impersonation_level sure think miss seimpersonateprivileg caus stuff fail still investig options. edit 2 okay seem reduc privileg imperson token abl process sure run program without admin right still get error though :/ status_dll_not_found best lead examin process monitor log access deni c:\windows\syswow64\ucrtbased.dl weird part seem work i.e spawn process sometim run fine back dig,0.07142857142857142,11,c++ sandbox security windows,set chromium-lik sandbox error 0xc00000a5,4,sandbox|security|privilege|unsafe,0.5595749616622925
must administr add url http.si url map network servic member admin group admnistr group system account member iis get around one process inetinfo.ex run system set url map worker process w3wp.ex run network servic hope clarifi ting,2010-04-01 01:10:22.223 UTC,99,2557565,tri run custom winhttp base web-serv window server 2008 machin pass http://*:22222/ httpaddurl start execut administr localsystem everyth work fine howev try run networkservic minim secur risk sinc legitim reason app admin right function fail access deni error code awar networkservic restrict port interfac listen configur permiss actual run app networkservic account connect internet host,0.020202020202020204,2,c++ networking security windows winhttp,httpaddurl permiss,1,security,0.5552643537521362
,2012-05-19 10:49:36.32 UTC,46,10664512,want achiev basic function in-fil encrypt file system tri open-sourc truecrypt file want abl instanti volumecr class call functio use one algorithm noth sophist want educ purpos follow error collect2 ld return 1 exit statu follow code,0.13043478260869565,6,c++ cryptography encryption truecrypt ubuntu,call truecrypt function independ,2,crypt|encrypt,0.5471982955932617
person creat kind abstract interfac repres encrypt algorithm factori function take key produc concret instanc encrypt algorithm key instal second class call directli first class third class charg instanti class someth c# librari similar approach - see eg note howev sinc c# support introspect need factori class - instead simpli static method take name c++ full factori class need call encrypt object directli interfac actual encrypt object invok given runtim whatev class control program excus c++ rusti,2010-06-23 18:05:43.847 UTC,138,3104282,given two class first class perform aes encrypt / decrypt return encrypt / decrypt data given certain key chain second class gather data encrypt pass encrypt / decrypt class proper design call directli encrypt class class gather data object two class abstract process further? one abstract class instanc one encrypt instanc handl type request program lifetim,0.12318840579710146,17,c++ class-design,question design pattern,4,signing|aes|encrypt|crypt,0.5408033132553101
